#t=1.6000000000000012 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000314651308986390e-05 -1.045054136768000935e-01 -2.298349702990669664e-05 3.485075736393876582e+02 -9.707403508037834583e-02 -9.024000649443015979e-04 1.000824992558430715e+00 1.000745126742584867e+00 3.698252597115266589e-07 1.000789275436064107e+00
-4.998811251807431688e+00 1.000308720623647843e-05 -1.049046293783034295e-01 -2.310536443205441555e-05 3.485110172491652634e+02 -9.600640766950727101e-02 -9.170700146457203732e-04 1.000826662822818847e+00 1.000749086496350637e+00 3.728631042056757479e-07 1.000793230695466551e+00
-4.996062520823964626e+00 1.000295038758795723e-05 -1.057946799643097180e-01 -2.330234025560656928e-05 3.485188779239642827e+02 -9.359172385746225564e-02 -9.468459250346936791e-04 1.000830351387301143e+00 1.000757987754684386e+00 3.784396077224188858e-07 1.000802114811517818e+00
-4.991875323900852202e+00 1.000274281698630322e-05 -1.070618178408883486e-01 -2.337479465457266764e-05 3.485305786647571722e+02 -9.005825484026003247e-02 -9.810809939266626045e-04 1.000835504502108009e+00 1.000770863388860565e+00 3.830492561265094329e-07 1.000814946221459056e+00
-4.986421433706348161e+00 1.000247398829145179e-05 -1.085516918760306843e-01 -2.305706174934508791e-05 3.485453237025461135e+02 -8.571818883643023135e-02 -1.005534066622467294e-03 1.000841373276919466e+00 1.000786396013431334e+00 3.820192495913845380e-07 1.000830388456665831e+00
-4.979924196167464956e+00 1.000215599901155848e-05 -1.100894090525440933e-01 -2.206992252128817933e-05 3.485621579265256287e+02 -8.093534029502318095e-02 -1.004925696142640107e-03 1.000847119540785091e+00 1.000803071734976735e+00 3.704045896156125927e-07 1.000846908086600040e+00
-4.972649627691435370e+00 1.000180289063918271e-05 -1.115050637013652313e-01 -2.017935716161214923e-05 3.485800621975346871e+02 -7.608033600564018117e-02 -9.658747718691290804e-04 1.000851946711658114e+00 1.000819383593003487e+00 3.439981738359045753e-07 1.000862982727619199e+00
-4.964895557559449557e+00 1.000142990978775127e-05 -1.126580146135607169e-01 -1.725059913514696741e-05 3.485980484390198058e+02 -7.148713891473564008e-02 -8.796187642361500379e-04 1.000855223336939659e+00 1.000834026732428716e+00 3.002619053714707907e-07 1.000877300381841417e+00
-4.956979442440548667e+00 1.000105275634070967e-05 -1.134560452278789711e-01 -1.328804928975015869e-05 3.486152414176283401e+02 -6.741744910206101671e-02 -7.440516893450095908e-04 1.000856579242846989e+00 1.000846055050593986e+00 2.390171823512783016e-07 1.000888919106067698e+00
-4.949225372308562854e+00 1.000068687116119306e-05 -1.138664414770495098e-01 -8.453834375842479435e-06 3.486309370998378654e+02 -6.403802324015811509e-02 -5.647239605317763440e-04 1.000855958935411794e+00 1.000854976101748006e+00 1.627713754121240452e-07 1.000897363229370063e+00
-4.941950803832533268e+00 1.000034680402133988e-05 -1.139173460909962826e-01 -3.061207091012015172e-06 3.486446315230903110e+02 -6.141379772565867812e-02 -3.546150998302698837e-04 1.000853623865823216e+00 1.000860771255257742e+00 7.661519604292368355e-08 1.000902642822597555e+00
-4.935453566293652727e+00 1.000004568771775814e-05 -1.136893282818440681e-01 2.456954761642462261e-06 3.486560189768291025e+02 -5.951711616773190661e-02 -1.326886849826816063e-04 1.000850103469337560e+00 1.000863840279488715e+00 -1.230483006527088860e-08 1.000905195620549470e+00
-4.929999676099148687e+00 9.999794828799138993e-06 -1.132986918863238962e-01 7.600233532026003670e-06 3.486649631920963657e+02 -5.825076089214069330e-02 7.856304464882357859e-05 1.000846103185515368e+00 1.000864881725785471e+00 -9.566539875842075875e-08 1.000905763121459069e+00
-4.925812479176035374e+00 9.999603411834540620e-06 -1.128753784466867000e-01 1.186561757009304694e-05 3.486714493834138580e+02 -5.748029519445382873e-02 2.562112653171282430e-04 1.000842384640852289e+00 1.000864730751632514e+00 -1.650655438594152591e-07 1.000905223121545173e+00
-4.923063748192570088e+00 9.999478310753482421e-06 -1.125392067426542742e-01 1.481522994331706723e-05 3.486755275178616102e+02 -5.706981110336675073e-02 3.801319872578031475e-04 1.000839637839958884e+00 1.000864182734836794e+00 -2.131745032064261629e-07 1.000904407843486110e+00
-4.921875000000000000e+00 9.999424344752325065e-06 -1.123795123702124032e-01 1.612757220775113532e-05 3.486772470514786733e+02 -5.691568563363487432e-02 4.355168150710093792e-04 1.000838374868082026e+00 1.000863835521124567e+00 -2.346064365946225254e-07 1.000903942129836688e+00
-4.921874999999999112e+00 9.999458209815735989e-06 -1.133020355058264594e-01 2.014993585345562613e-05 3.486730652714526286e+02 -3.310000164315893972e-02 1.336967224768829954e-04 1.000831039521706600e+00 1.000861905511779115e+00 -1.018226081312129395e-07 1.000895327741618601e+00
-4.920686251807429912e+00 9.999412311887511602e-06 -1.132799968600333440e-01 2.025358272307286310e-05 3.486746151505152511e+02 -3.180160804570488636e-02 1.479494810880608842e-04 1.000830523592021182e+00 1.000861945678821252e+00 -1.118334688813316769e-07 1.000895182628162239e+00
-4.917937520823962849e+00 9.999307330468837221e-06 -1.132316228723367901e-01 2.040097888691002495e-05 3.486781741949687898e+02 -2.888563807605976780e-02 1.773514178608286108e-04 1.000829447216964541e+00 1.000862043581737471e+00 -1.330647765770233436e-07 1.000894890852952024e+00
-4.913750323900851313e+00 9.999150490439317546e-06 -1.131648725674459927e-01 2.037792197081058431e-05 3.486835294049141680e+02 -2.467523658418599442e-02 2.126018111488282337e-04 1.000828120443244984e+00 1.000862206203169347e+00 -1.602636493688700460e-07 1.000894563834096918e+00
-4.908296433706347273e+00 9.998951780720116385e-06 -1.130904927215932582e-01 1.989960456178639211e-05 3.486903845011736394e+02 -1.961035468118216621e-02 2.412469698401696540e-04 1.000826958794522215e+00 1.000862442433209987e+00 -1.863787143666212961e-07 1.000894350529746291e+00
-4.901799196167464956e+00 9.998723292822933039e-06 -1.130204380774388617e-01 1.866774300215839764e-05 3.486983735432331173e+02 -1.419564046886370896e-02 2.498701874045211190e-04 1.000826411486767764e+00 1.000862759906677502e+00 -2.037383888445665980e-07 1.000894410438694759e+00
-4.894524627691435370e+00 9.998478094306782220e-06 -1.129659428759434148e-01 1.643427630849616941e-05 3.487070893987853992e+02 -8.931869054675811020e-03 2.266224650094525472e-04 1.000826878048048041e+00 1.000863161877177498e+00 -2.054329224903437656e-07 1.000894882665887220e+00
-4.886770557559450445e+00 9.998229093333580865e-06 -1.129357055778209273e-01 1.305990029476990012e-05 3.487161133393222485e+02 -4.250243265051208315e-03 1.635704851487210904e-04 1.000828630852373724e+00 1.000863644448691581e+00 -1.866017418606451166e-07 1.000895857287760204e+00
-4.878854442440548667e+00 9.997988045413297415e-06 -1.129344843409208904e-01 8.557179229035663404e-06 3.487250422096070679e+02 -4.597880571075230118e-04 5.846141710626779356e-05 1.000831756728730593e+00 1.000864194698830589e+00 -1.454089515022737389e-07 1.000897353931884837e+00
-4.871100372308562854e+00 9.997764819176570565e-06 -1.129623312396560025e-01 3.110400200253518434e-06 3.487335104030474895e+02 2.284318958180975995e-03 -8.440135302946864836e-05 1.000836127702071865e+00 1.000864790100059354e+00 -8.354100993678957402e-08 1.000899311324872532e+00
-4.863825803832533268e+00 9.997566992401877656e-06 -1.130145893898621967e-01 -2.931950461650077270e-06 3.487412048471120443e+02 3.987097694652864954e-03 -2.543344409413721683e-04 1.000841406231990360e+00 1.000865399441866144e+00 -6.137693687394556667e-09 1.000901589800542002e+00
-4.857328566293652727e+00 9.997399794897319686e-06 -1.130826533600961109e-01 -9.091786377728693080e-06 3.487478723761569768e+02 4.794536246553324048e-03 -4.354953679247122256e-04 1.000847084733756720e+00 1.000865985215966036e+00 7.884081592779683893e-08 1.000903986665482748e+00
-4.851874676099148687e+00 9.997266359651843124e-06 -1.131553693718885117e-01 -1.481837979752817899e-05 3.487533200654882535e+02 4.952653271578067763e-03 -6.089710064623429569e-04 1.000852553592834093e+00 1.000866507187079923e+00 1.617162523635288372e-07 1.000906262227040155e+00
-4.847687479176036263e+00 9.997168197045654562e-06 -1.132208476696255628e-01 -1.955925955915453483e-05 3.487574101177449961e+02 4.752197769244725749e-03 -7.554138485335018440e-04 1.000857187205764998e+00 1.000866926670788137e+00 2.324926064338365803e-07 1.000908172533553353e+00
-4.844938748192569200e+00 9.997105779209324993e-06 -1.132683895254808365e-01 -2.283407276714171332e-05 3.487600514434317915e+02 4.468608343373578484e-03 -8.578090491694779097e-04 1.000860434391409370e+00 1.000867210897135262e+00 2.823308206254944686e-07 1.000909503675199153e+00
-4.843750000000000000e+00 9.997079281707414052e-06 -1.132900690628104307e-01 -2.429025974704819021e-05 3.487611830287446537e+02 4.308646753075068628e-03 -9.036292635177180406e-04 1.000861889135110205e+00 1.000867335990157425e+00 3.047133553963728008e-07 1.000910098285153982e+00
-4.843749999999999112e+00 9.997024326399252053e-06 -1.145942053327294458e-01 -1.584408638902120729e-05 3.487592994968839548e+02 3.099782909794451119e-02 -9.319040863803388633e-04 1.000843296983994657e+00 1.000860000392842952e+00 4.194698685276800668e-07 1.000899190625425206e+00
-4.842561251807430800e+00 9.997011324727103412e-06 -1.145229684146805149e-01 -1.656722128506076317e-05 3.487601463438348333e+02 2.929721808726461554e-02 -9.492192369115739700e-04 1.000845137702385035e+00 1.000860484793383298e+00 4.291383444995464866e-07 1.000900319252225890e+00
-4.839812520823963737e+00 9.996982160042052474e-06 -1.143629608375986428e-01 -1.809462473851467426e-05 3.487620678652339734e+02 2.535887677479214605e-02 -9.843883594404592707e-04 1.000849335229547332e+00 1.000861635513543568e+00 4.487624978967771357e-07 1.000902913808062733e+00
-4.835625323900851313e+00 9.996940145108143441e-06 -1.141318645759389211e-01 -2.003307879926151503e-05 3.487648966514813651e+02 1.934332990988606171e-02 -1.024898219015001662e-03 1.000855571764693863e+00 1.000863470661101484e+00 4.713249896501418923e-07 1.000906825475351480e+00
-4.830171433706347273e+00 9.996889787366417413e-06 -1.138537553893424620e-01 -2.185496200974994488e-05 3.487684031995009946e+02 1.147867023275964127e-02 -1.054010346697632815e-03 1.000863409535931225e+00 1.000866009853783822e+00 4.874393528407757109e-07 1.000911846847088338e+00
-4.823674196167465844e+00 9.996836245514628233e-06 -1.135562575352462855e-01 -2.298723171730582344e-05 3.487723177045175476e+02 2.066189126830862612e-03 -1.053762937640535281e-03 1.000872325215426795e+00 1.000869254666012065e+00 4.870346694954413601e-07 1.000917720081499596e+00
-4.816399627691436258e+00 9.996784619106877716e-06 -1.132667962595232530e-01 -2.291551629280837822e-05 3.487763613857391078e+02 -8.528244677847960850e-03 -1.008420536847775759e-03 1.000881763767262678e+00 1.000873171358494407e+00 4.612911410070278123e-07 1.000924155690595008e+00
