#t=2.0000000000000013 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000416297409480884e-05 -1.366398629223813110e-01 3.577075069047032125e-05 3.485288795299794629e+02 -1.389782619824749266e-01 1.222565582444409219e-03 1.000999025354835092e+00 1.000894784369625423e+00 -6.803163823942269194e-07 1.000952158890101806e+00
-4.998811251807431688e+00 1.000409390112639793e-05 -1.370440428150394019e-01 3.568017104072009082e-05 3.485328672780026409e+02 -1.377995919487067511e-01 1.232954869763809450e-03 1.001000314989130224e+00 1.000899615213132199e+00 -6.752265613744486070e-07 1.000956700366019358e+00
-4.996062520823964626e+00 1.000393395700407962e-05 -1.379328869629200538e-01 3.521993889632273159e-05 3.485419406341075046e+02 -1.348816149862269997e-01 1.243727494484716221e-03 1.001003000141685861e+00 1.000910356194335327e+00 -6.594230061968391378e-07 1.000966754692550920e+00
-4.991875323900852202e+00 1.000368970082489653e-05 -1.391641466601238053e-01 3.384588022554765462e-05 3.485553665150405891e+02 -1.299199512665692446e-01 1.224582259543799964e-03 1.001006293924845636e+00 1.000925566098562092e+00 -6.245234103619344436e-07 1.000980871503790670e+00
-4.986421433706348161e+00 1.000337044869531682e-05 -1.405456525872881557e-01 3.083761556423438108e-05 3.485721373873325888e+02 -1.225219681890611090e-01 1.135271752547962511e-03 1.001009141947560632e+00 1.000943291429029269e+00 -5.594659287323741921e-07 1.000997087796277496e+00
-4.979924196167464956e+00 1.000298849136751876e-05 -1.418632390497187312e-01 2.545422915767466847e-05 3.485910583336297464e+02 -1.123276016337143718e-01 9.338132368404835574e-04 1.001010405099234335e+00 1.000961327466266759e+00 -4.530182869475041232e-07 1.001013200202632847e+00
-4.972649627691435370e+00 1.000255873198511209e-05 -1.429149598435253965e-01 1.710460522049531647e-05 3.486108774826840886e+02 -9.913182072892072483e-02 5.856022123756619326e-04 1.001009071636826064e+00 1.000977547223034669e+00 -2.964908222830639525e-07 1.001027103746741087e+00
-4.964895557559449557e+00 1.000209819705589787e-05 -1.435433287478210529e-01 5.503141824704767810e-06 3.486304144805503142e+02 -8.299393136063763776e-02 7.177430130079015210e-05 1.001004454164259316e+00 1.000990213443625487e+00 -8.620714715909890273e-08 1.001037112145362507e+00
-4.956979442440548667e+00 1.000162543194841148e-05 -1.436603155417978950e-01 -9.216833079622970530e-06 3.486486685985969416e+02 -6.431307446709946807e-02 -6.046544773504385160e-04 1.000996338018919740e+00 1.000998223643811746e+00 1.747107726536114934e-07 1.001042207867651745e+00
-4.949225372308562854e+00 1.000115979191845603e-05 -1.432610589456481676e-01 -2.645308112083556259e-05 3.486648922859850472e+02 -4.385423696152316447e-02 -1.415990542622881524e-03 1.000985055483678332e+00 1.001001249881720678e+00 4.755810327183378440e-07 1.001042182293235605e+00
-4.941950803832533268e+00 1.000072064980164433e-05 -1.424240913496026273e-01 -4.515896060036621572e-05 3.486786218485959239e+02 -2.271687150470661984e-02 -2.310996469692305072e-03 1.000971472183645350e+00 1.000999752182129887e+00 7.985989756917827715e-07 1.001037644251541181e+00
-4.935453566293652727e+00 1.000032655292694411e-05 -1.412980568709020779e-01 -6.394146735206536242e-05 3.486896639660693040e+02 -2.247437968039894471e-03 -3.219908977758917292e-03 1.000956886226935350e+00 1.000994865062637906e+00 1.120455217331888238e-06 1.001029896592114943e+00
-4.929999676099148687e+00 9.999994372139011967e-06 -1.400770949860691006e-01 -8.121985826602013965e-05 3.486980438409364069e+02 1.609365636224052709e-02 -4.062661757656565488e-03 1.000942854830417783e+00 1.000988177154310321e+00 1.414923940381561468e-06 1.001020701812622704e+00
-4.925812479176035374e+00 9.999738493953355838e-06 -1.389689057743292155e-01 -9.542183020933981254e-05 3.487039267554881121e+02 3.089256629531418608e-02 -4.759102864735427658e-03 1.000930975077162000e+00 1.000981441175736952e+00 1.656049346447679749e-06 1.001011975735937476e+00
-4.923063748192570088e+00 9.999570119429803650e-06 -1.381607526399639962e-01 -1.051872170043231152e-04 3.487075285654087793e+02 4.094637862414340218e-02 -5.239629616265541190e-03 1.000922653576038490e+00 1.000976262995233679e+00 1.821445705625165086e-06 1.001005460217419873e+00
-4.921875000000000000e+00 9.999497203895246755e-06 -1.377914428663463975e-01 -1.095190768618007574e-04 3.487090223870393970e+02 4.537757224443735027e-02 -5.453174157608232757e-03 1.000918926382155849e+00 1.000973837905261732e+00 1.894719787287433573e-06 1.001002449176035425e+00
-4.921874999999999112e+00 9.999597190022226268e-06 -1.427299069266840803e-01 -3.559157178793338555e-05 3.487134783632415633e+02 1.336588533485723838e-02 -2.956151989105666039e-03 1.000960567145865898e+00 1.000991721069551588e+00 1.039966542166154582e-06 1.001025249746931634e+00
-4.920686251807429912e+00 9.999540807788324294e-06 -1.427220125988841737e-01 -3.700296455594966104e-05 3.487154031028410941e+02 1.459167101325792477e-02 -3.012309366183324021e-03 1.000960192752997191e+00 1.000992120619096815e+00 1.059656882244606882e-06 1.001025130687966058e+00
-4.917937520823962849e+00 9.999412097250142038e-06 -1.427200304106363837e-01 -4.010271670975904923e-05 3.487198615280037188e+02 1.704825015378917327e-02 -3.131302534807966879e-03 1.000959615754484222e+00 1.000993131023108385e+00 1.101811664481480995e-06 1.001025044072959780e+00
-4.913750323900851313e+00 9.999220488452816729e-06 -1.427606754772283437e-01 -4.438508393500999362e-05 3.487266742447349088e+02 1.977665855869756295e-02 -3.283428761598659266e-03 1.000959511501912313e+00 1.000994902380670570e+00 1.156970571504452771e-06 1.001025418435611547e+00
-4.908296433706347273e+00 9.998978987264396686e-06 -1.428926764470759558e-01 -4.916706878986032875e-05 3.487355861192095290e+02 2.149504978471862560e-02 -3.428819808513311040e-03 1.000960778325968192e+00 1.000997629985624915e+00 1.212419227313122883e-06 1.001026822726571730e+00
-4.901799196167464956e+00 9.998703206815456898e-06 -1.431666890294233663e-01 -5.368847243536030097e-05 3.487462592537342516e+02 2.083177573810944538e-02 -3.524118101135474256e-03 1.000964358799615761e+00 1.001001500189671489e+00 1.254261665673027354e-06 1.001029849361028790e+00
