#t=0.4000000000000003 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000035175304957748e-05 -1.356279313726054501e-02 -1.343915987684145883e-13 3.484524089962389439e+02 -4.103311627647169418e-02 2.339770962148041905e-12 1.000338930218333644e+00 1.000328685599222167e+00 1.632040399489088828e-15 1.000351297934424011e+00
-4.998811251807431688e+00 1.000033775651234646e-05 -1.370289971975573000e-02 -2.367019860698729061e-13 3.484535463624659428e+02 -4.059606695920673497e-02 2.080252506537103747e-12 1.000339626640941670e+00 1.000329871041554464e+00 1.570079131099126628e-15 1.000353163030744286e+00
-4.996062520823964626e+00 1.000030571647780258e-05 -1.401516760122846830e-02 -4.696189060938643552e-13 3.484561284379840345e+02 -3.958611058426012713e-02 1.452866871418601643e-12 1.000341204972667875e+00 1.000332549173476915e+00 1.431218204534409699e-15 1.000357370696926207e+00
-4.991875323900852202e+00 1.000025777872104330e-05 -1.445945802987140885e-02 -8.123210229737769659e-13 3.484599333773419971e+02 -3.804931257736473421e-02 6.424500459079828294e-13 1.000343523411556523e+00 1.000336459895183605e+00 1.111713360588877625e-15 1.000363498626165359e+00
-4.986421433706348161e+00 1.000019691323071368e-05 -1.498131365058913075e-02 -1.220751786764467854e-12 3.484646569165695382e+02 -3.605067203982398327e-02 1.727118018638814014e-13 1.000346387754860178e+00 1.000341247819696244e+00 6.958131094581698936e-16 1.000370970339519383e+00
-4.979924196167464956e+00 1.000012672865371012e-05 -1.551906245892611773e-02 -1.655183979537137857e-12 3.484699407997619574e+02 -3.367421861791355248e-02 3.024684912693006521e-13 1.000349570484509565e+00 1.000346500024430929e+00 3.403850294877131391e-18 1.000379118261114586e+00
-4.972649627691435370e+00 1.000005114650961886e-05 -1.601284529190483488e-02 -2.041231551057039750e-12 3.484754139248662455e+02 -3.101930966169726134e-02 1.197126614128260640e-12 1.000352837803782258e+00 1.000351797860435266e+00 -1.109143488780734491e-15 1.000387269274123136e+00
-4.964895557559449557e+00 9.999974071181204528e-06 -1.641319601138901962e-02 -2.389968175741001883e-12 3.484807325888229457e+02 -2.819624074177888573e-02 3.022077395662838903e-12 1.000355975962375021e+00 1.000356767059672913e+00 -2.492022524156421092e-15 1.000394827255207453e+00
-4.956979442440548667e+00 9.999899098877223399e-06 -1.668780710953178537e-02 -2.677886849023382638e-12 3.484856139428688380e+02 -2.532147088983737609e-02 6.027775012612739243e-12 1.000358812965711719e+00 1.000361118556781115e+00 -4.136137609688438430e-15 1.000401339999970496e+00
-4.949225372308562854e+00 9.999829299003898934e-06 -1.682543265084272474e-02 -2.835549093251065547e-12 3.484898581248376672e+02 -2.251270936817944754e-02 9.934737645296180488e-12 1.000361232667509315e+00 1.000364674199150095e+00 -6.184148243050269173e-15 1.000406540873882921e+00
-4.941950803832533268e+00 9.999767088518585334e-06 -1.683634977687635884e-02 -2.938398105130421540e-12 3.484933564465888480e+02 -1.988409200662034221e-02 1.450589934835972169e-11 1.000363179523403367e+00 1.000367374039583312e+00 -8.211395731695620281e-15 1.000410359726701337e+00
-4.935453566293652727e+00 9.999714204428704990e-06 -1.674935939566473547e-02 -2.973203331125271824e-12 3.484960852979725132e+02 -1.754164711293431517e-02 1.936666845523045792e-11 1.000364653810823956e+00 1.000369264911957989e+00 -1.027002658753797141e-14 1.000412902622040301e+00
-4.929999676099148687e+00 9.999671764015252324e-06 -1.660586687346815582e-02 -2.933245757913823740e-12 3.484980877241217740e+02 -1.557921585921214803e-02 2.398473586142796492e-11 1.000365698653138624e+00 1.000370473006213956e+00 -1.220588925925325732e-14 1.000414404962229220e+00
-4.925812479176035374e+00 9.999640389180969245e-06 -1.645205448735016437e-02 -2.880966744616662664e-12 3.484994465670988575e+02 -1.407495886169339051e-02 2.766177989146637954e-11 1.000366381477518107e+00 1.000371165697924836e+00 -1.368271103801576479e-14 1.000415166819577983e+00
-4.923063748192570088e+00 9.999620363602114439e-06 -1.633046960825813854e-02 -2.836067707623365931e-12 3.485002542891195390e+02 -1.308860199519027399e-02 3.053534769804721865e-11 1.000366773360688688e+00 1.000371509526835956e+00 -1.471564393056593780e-14 1.000415482029771486e+00
