#t=2.3999999999999573 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000512934544812127e-05 -1.668058493039705770e-01 2.465025329910566776e-04 3.485466447999542083e+02 -1.587901938857497752e-01 1.120425891352679927e-02 1.001156425154780427e+00 1.001047417924522565e+00 -4.385178032062222932e-06 1.001099873410507435e+00
-4.998811251807431688e+00 1.000505358394998896e-05 -1.673323262680437573e-01 2.321702715523370078e-04 3.485513020273326674e+02 -1.593855973011903404e-01 1.036743112565101203e-02 1.001159445324904196e+00 1.001053362083669684e+00 -4.112937824023837231e-06 1.001105669259545472e+00
-4.996062520823964626e+00 1.000487782418290887e-05 -1.684976845411820523e-01 1.993238687756432250e-04 3.485619001980513758e+02 -1.603934319798399621e-01 8.465355847930074173e-03 1.001165994372351875e+00 1.001066561545800093e+00 -3.493515005202867141e-06 1.001118522165527214e+00
-4.991875323900852202e+00 1.000460853702152040e-05 -1.701333321032476587e-01 1.500770754108284131e-04 3.485775865612622511e+02 -1.609388081061146614e-01 5.656204258620356647e-03 1.001174804860771816e+00 1.001085205695843916e+00 -2.576972006340346676e-06 1.001136628688826358e+00
-4.986421433706348161e+00 1.000425498211300398e-05 -1.720110823799085031e-01 8.736054414599988280e-05 3.485971889499591043e+02 -1.598570720927950661e-01 2.157139111452822423e-03 1.001184169963671211e+00 1.001106841461333108e+00 -1.432109491595223641e-06 1.001157546613325344e+00
-4.979924196167464956e+00 1.000382965000138789e-05 -1.738748328573353763e-01 1.475535550900545370e-05 3.486193165074310514e+02 -1.559221133360803313e-01 -1.775182786456380420e-03 1.001192209722632009e+00 1.001128705012872766e+00 -1.405156497692717059e-07 1.001178529060275491e+00
-4.972649627691435370e+00 1.000334808833665532e-05 -1.754799732615023033e-01 -6.381476358212797011e-05 3.486425109600195356e+02 -1.481023767098702260e-01 -5.873322327832072517e-03 1.001197189931136045e+00 1.001148138043892022e+00 1.212343505562754473e-06 1.001196942122844380e+00
-4.964895557559449557e+00 1.000282857002299383e-05 -1.766306582891856991e-01 -1.443978010150736267e-04 3.486653956897419562e+02 -1.357963787780727127e-01 -9.887235342815456005e-03 1.001197820769383684e+00 1.001162982208142926e+00 2.545896830951816629e-06 1.001210660198353475e+00
-4.956979442440548667e+00 1.000229157946565042e-05 -1.772089185226185248e-01 -2.232943524359988355e-04 3.486868012851898584e+02 -1.190066612817043401e-01 -1.360783630221804041e-02 1.001193485584621179e+00 1.001171888320735004e+00 3.791846532431050067e-06 1.001218375305708674e+00
-4.949225372308562854e+00 1.000175910134429293e-05 -1.771909879667880605e-01 -2.972739777467792361e-04 3.487058511286338103e+02 -9.842087047931616373e-02 -1.688280888758679141e-02 1.001184361881618079e+00 1.001174491760688179e+00 4.899184186482018132e-06 1.001219771590982743e+00
-4.941950803832533268e+00 1.000125372067135589e-05 -1.766483097836507865e-01 -3.637075726618773427e-04 3.487219973739605052e+02 -7.538351290769786106e-02 -1.962283851962584244e-02 1.001171414049370822e+00 1.001171427396666980e+00 5.836278256609131284e-06 1.001215538254460746e+00
-4.935453566293652727e+00 1.000079757110786775e-05 -1.757331671326504974e-01 -4.206102696361438431e-04 3.487350058038289262e+02 -5.175958219964157253e-02 -2.179801169079452136e-02 1.001156258125325937e+00 1.001164183422690312e+00 6.589947529337502119e-06 1.001207220368993456e+00
-4.929999676099148687e+00 1.000041119550980209e-05 -1.746513774143520492e-01 -4.666035411681967397e-04 3.487448962500721450e+02 -2.970884362635946990e-02 -2.342570478313096838e-02 1.001140919663118023e+00 1.001154819575923449e+00 7.161918094355302136e-06 1.001196933312924253e+00
-4.925812479176035374e+00 1.000011240472489914e-05 -1.736265864132664760e-01 -5.008171858014631630e-04 3.487518521849516446e+02 -1.140431722819620734e-02 -2.455261455078199331e-02 1.001127523209859982e+00 1.001145597130164822e+00 7.563468797464114637e-06 1.001186988603021355e+00
-4.923063748192570088e+00 9.999915243542546720e-06 -1.728621038692000622e-01 -5.227587760324686576e-04 3.487561174334108500e+02 1.261334185574913098e-03 -2.523441942311194924e-02 1.001117963683727297e+00 1.001138582648341213e+00 7.809324910946855642e-06 1.001179493617517124e+00
-4.921875000000000000e+00 9.999829727306660978e-06 -1.725089604838348778e-01 -5.321206301303078173e-04 3.487578881169887381e+02 6.898314579335157980e-03 -2.551504912314477014e-02 1.001113641574317592e+00 1.001135313317776276e+00 7.911293824144982823e-06 1.001176014919600066e+00
-4.921874999999999112e+00 9.999938448289423843e-06 -1.772261681542353362e-01 -3.603554276570085759e-04 3.487647382610925320e+02 -2.778930186982786488e-02 -1.570959127740837249e-02 1.001152634505046102e+00 1.001157900628631303e+00 4.095093790124272969e-06 1.001206564847523905e+00
-4.920686251807429912e+00 9.999869392773528805e-06 -1.772265463362229787e-01 -3.600904998792948887e-04 3.487671135240511830e+02 -2.653222765963955329e-02 -1.598820198622722538e-02 1.001152113865797277e+00 1.001157784251400784e+00 4.174508063057426013e-06 1.001206469593639570e+00
-4.917937520823962849e+00 9.999711589517924814e-06 -1.772314158027497311e-01 -3.577307857679746725e-04 3.487725682521690374e+02 -2.384355483754678137e-02 -1.653107271178997154e-02 1.001151041364774841e+00 1.001157626230397168e+00 4.327929107542922198e-06 1.001206328675355195e+00
-4.913750323900851313e+00 9.999476230972541312e-06 -1.772495540333158537e-01 -3.494478256983335625e-04 3.487807767237509324e+02 -2.033294311185322722e-02 -1.708605966898107953e-02 1.001149760109228959e+00 1.001157683572260204e+00 4.480580297730049150e-06 1.001206326898982368e+00
