#t=2.7999999999999132 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000611917163266583e-05 -1.958567927573839074e-01 7.829977635800183453e-04 3.485505770631978066e+02 -8.514141897684970872e-02 4.009460637555211510e-02 1.001255033560488616e+00 1.001159082653160226e+00 -1.383052676741996506e-05 1.001210209507163551e+00
-4.998811251807431688e+00 1.000603562466897651e-05 -1.963053466914047862e-01 7.770297514217027910e-04 3.485553022093050117e+02 -8.270457043260749652e-02 3.958962751336692065e-02 1.001256091398078141e+00 1.001165140846282275e+00 -1.370667453607572003e-05 1.001215422666227983e+00
-4.996062520823964626e+00 1.000584171200626348e-05 -1.973067721984685940e-01 7.607819434188389058e-04 3.485661322045856991e+02 -7.733676796329502778e-02 3.831890760059519785e-02 1.001258512042241700e+00 1.001178714178950990e+00 -1.338065697446034001e-05 1.001227127800077499e+00
-4.991875323900852202e+00 1.000554436795869293e-05 -1.987362983242693670e-01 7.294620192882980128e-04 3.485823723729873223e+02 -6.987609270267279571e-02 3.610664425111013293e-02 1.001262131350750817e+00 1.001198223534197185e+00 -1.277767278559577368e-05 1.001244021430826914e+00
-4.986421433706348161e+00 1.000515353666767494e-05 -2.004245171717544682e-01 6.767723385257002743e-04 3.486030594335354067e+02 -6.145521369879918677e-02 3.272443947829895700e-02 1.001266722262043940e+00 1.001221521580396345e+00 -1.179971812338259765e-05 1.001264329133797926e+00
-4.979924196167464956e+00 1.000468271633056275e-05 -2.021790694708516523e-01 5.964349825946436328e-04 3.486270157670580829e+02 -5.333850127643598171e-02 2.795581427524034338e-02 1.001272009379754024e+00 1.001246155968488205e+00 -1.035031872158759212e-05 1.001286016453220240e+00
-4.972649627691435370e+00 1.000414882982795909e-05 -2.038123894611411913e-01 4.838163579260847981e-04 3.486529502072934292e+02 -4.672176614375506826e-02 2.166270713761548825e-02 1.001277694200393142e+00 1.001269711322956502e+00 -8.360630623077308551e-06 1.001307066076833729e+00
-4.964895557559449557e+00 1.000357191575197563e-05 -2.051681245063871339e-01 3.374008788202149662e-04 3.486795610577653406e+02 -4.254342253527513412e-02 1.384516163423341571e-02 1.001283480597331188e+00 1.001290135968608386e+00 -5.813038311745913975e-06 1.001325743327041717e+00
-4.956979442440548667e+00 1.000297460344824991e-05 -2.061420402192317147e-01 1.598462945896962520e-04 3.487056282423374682e+02 -4.133786971537457139e-02 4.683078773252493526e-03 1.001289097202505918e+00 1.001306002118924621e+00 -2.757934820742332887e-06 1.001340808621806744e+00
-4.949225372308562854e+00 1.000238134720093521e-05 -2.066941953347675720e-01 -4.158350482861653685e-05 3.487300844318838813e+02 -4.315468630520256921e-02 -5.448432520933873743e-03 1.001294314092269433e+00 1.001316660204974562e+00 6.796036033768554050e-07 1.001351645187554151e+00
