-4.190562573140217   0.009887605884834283
-3.592488876344273   0.012792600509325514
-2.9458548327249545   0.018033324982002386
-2.5576765117230478   0.027300130978469728
-2.104497350302391   0.04753043743003116
-1.6672258887031859   0.07561628065546344
-1.3510635261433652   0.10688937234990603
-1.0262115508421648   0.15699735823087113
-0.8391375083645443   0.19460054738217514
-0.660042686929744   0.23534658552132937
-0.5132960589117683   0.2753203898274441
-0.30942632698949346   0.3325402211728441
-0.16229913199014412   0.3842878164652307
-0.05603214522436062   0.42192271953164906
0.05841703164097467   0.46269412880289507
0.18104839860585642   0.5066020442789685
0.3362055569122049   0.5567766293816739
0.4509084450984542   0.6053972326437673
0.606014861140622   0.6540019789483034
0.7448583815120564   0.6994733904395234
0.8753674849913899   0.7370987793314074
1.0547160177471078   0.785694011461409
1.2337600969177238   0.824870210802394
1.5263907344625594   0.8781305598457437
1.729372476761629   0.9078782122231773
1.9159137254653196   0.9289980939937018
2.191342735452034   0.9500830904576003
2.4828824143169275   0.9695919053403064
