-4.190562573140217   0.009887605884834283
-3.5924127629479976   0.015147358706579794
-2.9455503791398545   0.02745235777101973
-2.557270573609582   0.039858841363826114
-2.1039645565284673   0.06401374481081157
-1.666388641344163   0.10151862082526097
-1.3498964540671512   0.14299566470780567
-1.0328968441483077   0.20017109657204513
-0.8375391270427706   0.2440504695245158
-0.65826670768333   0.2902909434572636
-0.5114947085332631   0.3310496671624631
-0.30742200755425486   0.39454885370054127
-0.16021869915863007   0.44865120719018214
-0.054078568053304465   0.4823615132611767
0.060370608812030824   0.5231329225324226
0.1830273469090038   0.5678257574075809
0.3383874742720856   0.6242796977029645
0.4525575686844103   0.6564169935842776
0.6076386135944851   0.7042368204897289
0.7463806494375529   0.7465685543846077
0.8767628972564285   0.7802693462810675
1.0558069764270481   0.8194455456220524
1.234698828805115   0.853912228568529
1.5271011261611243   0.9001083030201161
1.7299052705355535   0.9243615196039566
1.9163196635787862   0.9415568043790574
2.1916471890371323   0.959502123246617
2.4830346411094784   0.9743014217348147
