#t=2.7998625422324013 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999999993991319513e-05 -2.460057975129147305e-07 9.762854482559518138e-11 3.484319998591523699e+02 -3.051170008037874817e-09 5.635489540311349196e-13 1.000257521591428578e+01 1.000257521592419430e+01 1.956306629926025207e-15 1.000257521592125798e+01
-4.990234375000000000e+00 9.999999994049061410e-05 -2.436418476747565106e-07 9.702946052281947872e-11 3.484319998605009800e+02 -3.049300938234631401e-09 8.771891798236916754e-13 1.000257521601083965e+01 1.000257521602068245e+01 1.732972783263725950e-15 1.000257521601772837e+01
-4.980468750000000000e+00 9.999999994106566138e-05 -2.412917505464889360e-07 9.663506303773728668e-11 3.484319998618404384e+02 -3.000309621223351649e-09 -1.923766364037137768e-13 1.000257521610682865e+01 1.000257521611658795e+01 9.762741782244851449e-16 1.000257521611370137e+01
-4.980468750000000000e+00 9.999999994106566138e-05 -2.412916918452846763e-07 9.663398629073624658e-11 3.484319998618404384e+02 -2.999885678953803319e-09 -5.378387182083420268e-13 1.000257521610682865e+01 1.000257521611658795e+01 8.687977888108165812e-16 1.000257521611370137e+01
-4.970703125000000000e+00 9.999999994163679198e-05 -2.389556298001272702e-07 9.639334792277533231e-11 3.484319998631735871e+02 -2.968760091234217354e-09 1.182690520481029295e-12 1.000257521620224388e+01 1.000257521621198897e+01 5.867199387336465265e-16 1.000257521620910062e+01
-4.960937500000000000e+00 9.999999994220526629e-05 -2.366329526039362483e-07 9.640590942203449247e-11 3.484319998644956513e+02 -2.990667389855244766e-09 4.510009467438660115e-13 1.000257521629708002e+01 1.000257521630677360e+01 -1.456325787094573970e-16 1.000257521630391544e+01
-4.960937500000000000e+00 9.999999994220525274e-05 -2.366330983370931563e-07 9.640465206739311377e-11 3.484319998644952534e+02 -2.990256133116928526e-09 8.230432608116451656e-13 1.000257521629706581e+01 1.000257521630676472e+01 5.588352417291152564e-17 1.000257521630390123e+01
-4.951171875000000000e+00 9.999999994277048799e-05 -2.343238862759406077e-07 9.630399199822846047e-11 3.484319998658104964e+02 -2.959537914634151886e-09 5.865667275044668388e-13 1.000257521639142944e+01 1.000257521640101643e+01 -3.087673736154020533e-16 1.000257521639819736e+01
-4.941406250000000000e+00 9.999999994333272813e-05 -2.320293038313908229e-07 9.651397209114762958e-11 3.484319998671145981e+02 -2.939151038312840453e-09 -4.228826914565396178e-13 1.000257521648516246e+01 1.000257521649474413e+01 -5.946004637098556117e-16 1.000257521649187353e+01
-4.941406250000000000e+00 9.999999994333267392e-05 -2.320293072678696644e-07 9.650606011686459237e-11 3.484319998671146550e+02 -2.937051787499344725e-09 7.372875993113217636e-13 1.000257521648515890e+01 1.000257521649474057e+01 3.291906142764004416e-16 1.000257521649186998e+01
-4.931640625000000000e+00 9.999999994389084830e-05 -2.297482836032671034e-07 9.628691986124134752e-11 3.484319998684154598e+02 -2.932008470413395608e-09 -1.644135853054694171e-13 1.000257521657834836e+01 1.000257521658785187e+01 5.857895263177437119e-16 1.000257521658504345e+01
-4.921875000000000000e+00 9.999999994444621731e-05 -2.274812790334669635e-07 9.628583645774971620e-11 3.484319998697054643e+02 -2.896999677899527497e-09 -2.910434159258771963e-13 1.000257521667100846e+01 1.000257521668040184e+01 -1.663852738210319605e-16 1.000257521667762894e+01
-4.921875000000000000e+00 9.999999994444627152e-05 -2.274810738709228736e-07 9.627130670735361200e-11 3.484319998697056349e+02 -2.896569597469706137e-09 -5.108831278914500458e-13 1.000257521667101734e+01 1.000257521668041250e+01 -5.808763416053576318e-16 1.000257521667763783e+01
-4.912109375000000000e+00 9.999999994499739859e-05 -2.252293608801859164e-07 9.620389841224360708e-11 3.484319998709870561e+02 -2.904529768317564790e-09 -7.878788843217444253e-14 1.000257521676301486e+01 1.000257521677236383e+01 1.972028327123462810e-16 1.000257521676955186e+01
-4.902343750000000000e+00 9.999999994554580160e-05 -2.229901567806206908e-07 9.613777323785755979e-11 3.484319998722613150e+02 -2.856971302519434061e-09 1.254834276693173343e-13 1.000257521685445283e+01 1.000257521686375739e+01 8.383754561112333094e-16 1.000257521686098627e+01
-4.902343749999999112e+00 9.999999994554578805e-05 -2.229902126799184174e-07 9.613528461298641464e-11 3.484319998722613718e+02 -2.855717890191610235e-09 1.595763066132229646e-13 1.000257521685444395e+01 1.000257521686375561e+01 3.373265719354341179e-16 1.000257521686098627e+01
-4.892578125000000000e+00 9.999999994609106043e-05 -2.207639839111132879e-07 9.608792836504472458e-11 3.484319998735279000e+02 -2.859445799530975348e-09 1.224386776628104605e-13 1.000257521694538454e+01 1.000257521695462870e+01 7.196004227949403220e-17 1.000257521695188778e+01
-4.882812500000000000e+00 9.999999994663284980e-05 -2.185513797005390302e-07 9.616639987370268292e-11 3.484319998747861860e+02 -2.823579506026916659e-09 2.269657979855231810e-14 1.000257521703573182e+01 1.000257521704492625e+01 2.068359487450773740e-16 1.000257521704220132e+01
-4.882812499999999112e+00 9.999999994663286336e-05 -2.185514878043190104e-07 9.617625218965262881e-11 3.484319998747861291e+02 -2.824842944016520432e-09 -7.643442699090497687e-14 1.000257521703573005e+01 1.000257521704492625e+01 9.933636818471593840e-16 1.000257521704220132e+01
-4.873046875000000000e+00 9.999999994717074961e-05 -2.163521341290267425e-07 9.608821615680606196e-11 3.484319998760404360e+02 -2.826029041186679381e-09 5.411085011463387866e-14 1.000257521712552311e+01 1.000257521713470155e+01 2.728159798644359275e-16 1.000257521713201214e+01
-4.863281250000000000e+00 9.999999994770616930e-05 -2.141670580626469140e-07 9.615358503642248821e-11 3.484319998772838858e+02 -2.781747125342477742e-09 8.241849082793337815e-13 1.000257521721476550e+01 1.000257521722387999e+01 -1.970551288863418188e-16 1.000257521722126342e+01
-4.863281249999999112e+00 9.999999994770618285e-05 -2.141669381674354393e-07 9.615327620099939881e-11 3.484319998772839995e+02 -2.781737713496724769e-09 6.639957838557472537e-13 1.000257521721477261e+01 1.000257521722388354e+01 1.261368247729828111e-16 1.000257521722126874e+01
-4.853515625000000000e+00 9.999999994823788915e-05 -2.119953498885037421e-07 9.617618374809914541e-11 3.484319998785185817e+02 -2.763688248607515324e-09 -3.899764026252414593e-13 1.000257521730350518e+01 1.000257521731254329e+01 -2.184222351004596421e-17 1.000257521730989474e+01
-4.843750000000000000e+00 9.999999994876661389e-05 -2.098362492796466871e-07 9.611733683965342363e-11 3.484319998797470248e+02 -2.760446072351116945e-09 -9.462490838558942172e-14 1.000257521739169775e+01 1.000257521740068256e+01 3.510696941550311745e-16 1.000257521739804645e+01
-4.843749999999999112e+00 9.999999994876658678e-05 -2.098364361083699185e-07 9.609797465942823227e-11 3.484319998797470248e+02 -2.762544504743242274e-09 6.926785662797215458e-14 1.000257521739169420e+01 1.000257521740067901e+01 1.533371902235516000e-16 1.000257521739804289e+01
-4.833984375000000000e+00 9.999999994929188274e-05 -2.076900865102162745e-07 9.613903080135206529e-11 3.484319998809693288e+02 -2.766120392313169884e-09 -4.331009608852957802e-15 1.000257521747936451e+01 1.000257521748826584e+01 2.971476369078828663e-16 1.000257521748567591e+01
-4.824218750000000000e+00 9.999999994981395319e-05 -2.055561554494610639e-07 9.609875446363867631e-11 3.484319998821846411e+02 -2.735089741472478676e-09 4.421329224137512306e-13 1.000257521756656054e+01 1.000257521757538726e+01 -2.144689001767242567e-16 1.000257521757278312e+01
-4.824218749999999112e+00 9.999999994981396674e-05 -2.055560554104905152e-07 9.610398575169025139e-11 3.484319998821845843e+02 -2.736347859723178162e-09 3.214711148470192464e-13 1.000257521756656587e+01 1.000257521757539081e+01 3.383822158657217518e-17 1.000257521757278489e+01
-4.814453125000000000e+00 9.999999995033271682e-05 -2.034365999310045627e-07 9.595781395531874276e-11 3.484319998833926206e+02 -2.709264659754296221e-09 9.238126076067783232e-13 1.000257521765314905e+01 1.000257521766191893e+01 -4.494942571129779923e-16 1.000257521765935209e+01
