#t=2.3998821790563456 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999999996130501899e-05 -1.585485264598235088e-07 8.629983778945633454e-11 3.484319999090473630e+02 -2.351649713277719712e-09 -8.379413626616782072e-13 1.000257521948786987e+01 1.000257521949550821e+01 1.189478047192837590e-15 1.000257521949334638e+01
-4.990234375000000000e+00 9.999999996175072095e-05 -1.567241202111153450e-07 8.586460654443748142e-11 3.484319999100905534e+02 -2.309451293635644370e-09 1.471266831819166237e-13 1.000257521956241114e+01 1.000257521956994999e+01 1.182584466340617206e-15 1.000257521956787521e+01
-4.980468750000000000e+00 9.999999996219432227e-05 -1.549115980118745568e-07 8.546252423200484377e-11 3.484319999111236825e+02 -2.307673068604447025e-09 2.694108288071909403e-13 1.000257521963643548e+01 1.000257521964398322e+01 6.683449419183493140e-16 1.000257521964190488e+01
-4.980468750000000000e+00 9.999999996219429517e-05 -1.549115838066217999e-07 8.541976924950411978e-11 3.484319999111239099e+02 -2.309350013991133567e-09 -2.684841939947374498e-13 1.000257521963643903e+01 1.000257521964398322e+01 3.944952172323143737e-16 1.000257521964190843e+01
-4.970703125000000000e+00 9.999999996263437283e-05 -1.531109868054503554e-07 8.522827050831863815e-11 3.484319999121519800e+02 -2.301842634766107896e-09 1.221848026821937556e-12 1.000257521970999441e+01 1.000257521971746399e+01 1.020349567004648780e-15 1.000257521971544072e+01
-4.960937500000000000e+00 9.999999996307167222e-05 -1.513229164857074036e-07 8.495500821311175993e-11 3.484319999131708983e+02 -2.273977433178397629e-09 1.104799424562619233e-13 1.000257521978298492e+01 1.000257521979049713e+01 1.000075147260982599e-15 1.000257521978843300e+01
-4.960937500000000000e+00 9.999999996307161801e-05 -1.513232235700839838e-07 8.494697391309671440e-11 3.484319999131709551e+02 -2.277340531192181088e-09 1.471192001090392581e-13 1.000257521978297781e+01 1.000257521979049180e+01 7.053866272204747564e-16 1.000257521978842767e+01
-4.951171875000000000e+00 9.999999996350630177e-05 -1.495453125927069376e-07 8.467664785698800954e-11 3.484319999141857238e+02 -2.257968906580085568e-09 -1.424100051308839532e-13 1.000257521985562725e+01 1.000257521986304710e+01 8.147774216002491828e-16 1.000257521986103981e+01
-4.941406250000000000e+00 9.999999996393789555e-05 -1.477798441313144925e-07 8.459578111531073334e-11 3.484319999151924208e+02 -2.234949782528207101e-09 -4.771199052958877924e-13 1.000257521992770471e+01 1.000257521993509613e+01 -1.426175907455966949e-16 1.000257521993311016e+01
-4.941406250000000000e+00 9.999999996393790910e-05 -1.477798005251022264e-07 8.461429638388070978e-11 3.484319999151925344e+02 -2.236197875117127055e-09 -8.740825765223206211e-13 1.000257521992771004e+01 1.000257521993510323e+01 1.290167811690896794e-16 1.000257521993311371e+01
