#t=2.3999999999999573 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.001773804784041998e-03 -4.857175495739219362e-01 -4.981403471396863599e-12 3.486191873648222668e+02 -1.556946974368879744e+00 2.082990697569608402e-09 1.002525551072701404e+02 1.002522593798617123e+02 2.455740345898703213e-12 1.002570103530328964e+02
-4.998811251807431688e+00 1.001629916034351862e-03 -4.874769864482697557e-01 -1.487661220177805746e-11 3.486727038914719969e+02 -1.534859695989828410e+00 2.051095114864437437e-09 1.002535360960282986e+02 1.002532546105376952e+02 2.337064135586998325e-12 1.002579982821951319e+02
-4.996062520823964626e+00 1.001307940713358014e-03 -4.913201855732520773e-01 -3.674838044283679323e-11 3.487924048692831889e+02 -1.483377593918579374e+00 1.974083179403856280e-09 1.002557004695978122e+02 1.002554508539734712e+02 2.119594220474146582e-12 1.002601781879853036e+02
-4.991875323900852202e+00 1.000846281063969088e-03 -4.965696186477598917e-01 -6.737703278966508640e-11 3.489638739978163926e+02 -1.404093556126550180e+00 1.817169279289686298e-09 1.002587185628389506e+02 1.002585146331209955e+02 1.786553437961276038e-12 1.002632185481284921e+02
-4.986421433706348161e+00 1.000297126548078909e-03 -5.023094711341498098e-01 -1.024714117892904313e-10 3.491674753747078626e+02 -1.299879428008466897e+00 1.614446020462320960e-09 1.002621446820858750e+02 1.002619950436461522e+02 1.392458961057171347e-12 1.002666711248568845e+02
-4.979924196167464956e+00 9.997199505271982256e-04 -5.075225935374850783e-01 -1.370565873262963760e-10 3.493807829661639062e+02 -1.175377691978033656e+00 1.259164942053301652e-09 1.002654805351221938e+02 1.002653878183174214e+02 9.887507626923385144e-13 1.002700347016955220e+02
-4.972649627691435370e+00 9.991731105586547975e-04 -5.112580585295815050e-01 -1.664923834059803973e-10 3.495817546881437465e+02 -1.036879615742788641e+00 7.680289598649422957e-10 1.002682534513062080e+02 1.002682143963996140e+02 5.934952494470889616e-13 1.002728337198986850e+02
-4.964895557559449557e+00 9.987058347955570219e-04 -5.127902916482525164e-01 -1.870542262226871664e-10 3.497518006569034696e+02 -8.916751763551330479e-01 1.313294090830684903e-10 1.002700901607149575e+02 1.002700965389379775e+02 2.616973423174539579e-13 1.002746924720825490e+02
-4.956979442440548667e+00 9.983518572150653931e-04 -5.117430222958233577e-01 -1.964841210513375661e-10 3.498782528697145153e+02 -7.470992772219186007e-01 -6.576428255147475537e-10 1.002707741433767126e+02 1.002708143568390824e+02 2.170354376544803528e-14 1.002753927905284854e+02
-4.949225372308562854e+00 9.981256698480356435e-04 -5.081568160448052263e-01 -1.944023877160373009e-10 3.499558406332392337e+02 -6.096541197943959878e-01 -1.584241003082244544e-09 1.002702773808322547e+02 1.002703384622549407e+02 -1.410321205241174213e-13 1.002749059985463731e+02
-4.941950803832533268e+00 9.980219295484553301e-04 -5.024882473449066023e-01 -1.822547400447164406e-10 3.499869400437532363e+02 -4.845326258986096812e-01 -2.547755295280566562e-09 1.002687615087129132e+02 1.002688311715750444e+02 -2.062607856922325382e-13 1.002733940862264888e+02
-4.935453566293652727e+00 9.980180436748370063e-04 -4.955404432546584581e-01 -1.630337756690995147e-10 3.499805750495986558e+02 -3.756391541687992830e-01 -3.524651138185379081e-09 1.002665483209784441e+02 1.002666167105957129e+02 -2.087304509232219589e-13 1.002711800616407913e+02
-4.929999676099148687e+00 9.980794450880066220e-04 -4.883365253359172042e-01 -1.408375294969544895e-10 3.499503622144337101e+02 -2.859425325014575137e-01 -4.420984953137644641e-09 1.002640645308190557e+02 1.002641253963514458e+02 -1.766238897326565059e-13 1.002686924200263405e+02
-4.925812479176035374e+00 9.981666347319158826e-04 -4.819571024237892520e-01 -1.200482891712220726e-10 3.499117691069890270e+02 -2.178568742296082550e-01 -5.140745650810866455e-09 1.002617698645658351e+02 1.002618209909274185e+02 -9.336051592447031803e-14 1.002663928701718419e+02
-4.923063748192570088e+00 9.982427851430038766e-04 -4.773689190550642891e-01 -1.045948342612756428e-10 3.498791663659786764e+02 -1.734015285224062008e-01 -5.658142457336451817e-09 1.002600803702368921e+02 1.002601232466353594e+02 -3.329067955578452306e-14 1.002646992699317110e+02
-4.921875000000000000e+00 9.982803615910884956e-04 -4.752864543435794120e-01 -9.748306717113092704e-11 3.498632830645221361e+02 -1.542113597362669009e-01 -5.869211996371269555e-09 1.002593047473753529e+02 1.002593436027005964e+02 -1.809457016174549602e-14 1.002639216521582739e+02
-4.921874999999999112e+00 9.983562306032642882e-04 -4.919279813544794044e-01 -9.206222942866718899e-11 3.498731597658342594e+02 -6.025022224788656455e-01 -8.809541009515081818e-09 1.002699588185857493e+02 1.002697196915288060e+02 -4.026378722901136255e-13 1.002743723636003779e+02
-4.920686251807429912e+00 9.983563479895327455e-04 -4.916437036947857164e-01 -9.133610515357361440e-11 3.498737158069084217e+02 -5.955599387076111473e-01 -8.326121517195665753e-09 1.002701231487566389e+02 1.002698932182229186e+02 -1.406912145381288506e-13 1.002745435163576246e+02
-4.917937520823962849e+00 9.983565987734847273e-04 -4.909966084566811939e-01 -8.969679843267725102e-11 3.498749753119049046e+02 -5.799274000956528008e-01 -7.216591771593861670e-09 1.002704937247669790e+02 1.002702848351986376e+02 4.345627174132872095e-13 1.002749296818795131e+02
-4.913750323900851313e+00 9.983569253941282362e-04 -4.900383453422832436e-01 -8.722622612537113650e-11 3.498768235748216284e+02 -5.572409834560466679e-01 -5.600413266680533701e-09 1.002710329990164695e+02 1.002708555602189620e+02 1.237982075138697679e-12 1.002754922040039531e+02
-4.908296433706347273e+00 9.983572505131220291e-04 -4.888399272941813534e-01 -8.411515009007903277e-11 3.498791035676483716e+02 -5.297314776472984432e-01 -3.634535103257756371e-09 1.002716897300947352e+02 1.002715521673776493e+02 2.129908355734201007e-12 1.002761783104606792e+02
-4.901799196167464956e+00 9.983574896969269526e-04 -4.874856928752483443e-01 -8.054334591797523870e-11 3.498816315969697257e+02 -4.999709206338257550e-01 -1.486906765329521821e-09 1.002724046356708243e+02 1.002723129687047816e+02 2.991309356106053949e-12 1.002769268737179686e+02
-4.894524627691435370e+00 9.983575663759032721e-04 -4.860641962065496702e-01 -7.673524191303767950e-11 3.498842193506855551e+02 -4.705342298786203692e-01 6.586527876883254039e-10 1.002731180354391540e+02 1.002730756788099171e+02 3.676197471809268910e-12 1.002776762320682025e+02
-4.886770557559450445e+00 9.983574257990293459e-04 -4.846592233918820547e-01 -7.291320902886995512e-11 3.498866953374599689e+02 -4.436741269340455651e-01 2.651112541317235600e-09 1.002737772187096539e+02 1.002737850065346663e+02 4.087585971200525643e-12 1.002783717359431250e+02
-4.878854442440548667e+00 9.983570456400085464e-04 -4.833422168636602456e-01 -6.919658573727179636e-11 3.498889225273821353e+02 -4.210593572030402743e-01 4.362030299080425147e-09 1.002743424107047758e+02 1.002743988179794599e+02 4.173134667213064171e-12 1.002789718692612411e+02
-4.871100372308562854e+00 9.983564414627983316e-04 -4.821670947963003218e-01 -6.578720814936037500e-11 3.498908097403265174e+02 -4.036144366752467127e-01 5.729392566341392015e-09 1.002747904730574788e+02 1.002748919833766621e+02 3.925452778729193528e-12 1.002794520625409973e+02
-4.863825803832533268e+00 9.983556660843563232e-04 -4.811680442455173456e-01 -6.275197123535397436e-11 3.498923153776822232e+02 -3.914822889908678993e-01 6.718732357629749717e-09 1.002751158506580964e+02 1.002752574057769266e+02 3.373399206429751730e-12 1.002798056985523232e+02
-4.857328566293652727e+00 9.983548028612756337e-04 -4.803603785829085870e-01 -6.023362852596234876e-11 3.498934433441350507e+02 -3.841111355291425000e-01 7.381441254586087927e-09 1.002753287260645862e+02 1.002755041892816195e+02 2.648061994990978590e-12 1.002800422691948938e+02
-4.851874676099148687e+00 9.983539539132552446e-04 -4.797440587544440915e-01 -5.824160657289715654e-11 3.498942322632336754e+02 -3.804470166377254547e-01 7.786690563866548378e-09 1.002754507929983134e+02 1.002756533657351383e+02 1.868500905266227275e-12 1.002801831016932397e+02
-4.847687479176036263e+00 9.983532251254855286e-04 -4.793090639251437746e-01 -5.676577908144965199e-11 3.498947401479134669e+02 -3.791965468497329739e-01 7.972440225161062297e-09 1.002755094393491078e+02 1.002757319868540691e+02 1.159489809104663937e-12 1.002802554585890817e+02
-4.844938748192569200e+00 9.983527103345577608e-04 -4.790415387461513519e-01 -5.585274903104113844e-11 3.498950273647563449e+02 -3.791135830370884752e-01 8.065935504440620039e-09 1.002755313760685851e+02 1.002757666402171282e+02 6.239963152196528842e-13 1.002802860667229652e+02
-4.843750000000000000e+00 9.983524787727652335e-04 -4.789302687292686378e-01 -5.545822049892658960e-11 3.498951402378343118e+02 -3.792588624039722189e-01 8.079798441121712988e-09 1.002755367968511990e+02 1.002757774633551549e+02 3.845809793752701898e-13 1.002802951568615839e+02
-4.843749999999999112e+00 9.983531190717886711e-04 -4.786989118354826878e-01 -5.640528090583332480e-11 3.498952611412525471e+02 -5.003240460202939000e-01 -4.159958781361878555e-09 1.002757820994468858e+02 1.002758224644794041e+02 -2.485385245729028460e-12 1.002803941232596685e+02
-4.842561251807430800e+00 9.983535962683259476e-04 -4.784277290293966756e-01 -5.648153418561104012e-11 3.498954699622627231e+02 -4.979565931105459087e-01 -3.905783317147466451e-09 1.002758903621835032e+02 1.002759298552678189e+02 -2.213028004829609085e-12 1.002805019040315955e+02
-4.839812520823963737e+00 9.983546939050927990e-04 -4.778044440073319077e-01 -5.668564454031818190e-11 3.498959517548660187e+02 -4.925447481928726945e-01 -3.357511945991738062e-09 1.002761397720408922e+02 1.002761773167542003e+02 -1.597686387217748209e-12 1.002807502396642008e+02
