#t=0.4000000000000003 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000277804177976534e-03 -7.254266422427445293e-02 -6.228150064379971010e-12 3.484558184292498026e+02 -3.508534498737582719e-01 7.700434674745771460e-11 1.000557363355497529e+02 1.000557102934377411e+02 -2.569277439933440426e-12 1.000603793818441147e+02
-4.998811251807431688e+00 1.000254923855177589e-03 -7.297067548705027384e-02 -7.597629300560341971e-12 3.484652236296001320e+02 -3.428075774101698725e-01 2.913220897510312371e-10 1.000561441483708194e+02 1.000561203160790171e+02 -2.418732235064078519e-12 1.000607912802492905e+02
-4.996062520823964626e+00 1.000203780177609872e-03 -7.388251151348593226e-02 -1.064118880490771703e-11 3.484862328157673232e+02 -3.244959221416284234e-01 7.707789625989619032e-10 1.000570512579986087e+02 1.000570323740138576e+02 -2.116029577505639106e-12 1.000617075268369405e+02
-4.991875323900852202e+00 1.000130600784577802e-03 -7.506258645493947557e-02 -1.478778902569785345e-11 3.485162546454172912e+02 -2.973998284249457780e-01 1.444093895080038415e-09 1.000583368201100711e+02 1.000583250396949495e+02 -1.671162071678859648e-12 1.000630061746339550e+02
-4.986421433706348161e+00 1.000043845067307953e-03 -7.622124630061744011e-02 -1.936141109254006056e-11 3.485517687882228302e+02 -2.635847866729009170e-01 2.264513934442203082e-09 1.000598370135250264e+02 1.000598336967814106e+02 -1.125222880968105463e-12 1.000645219028026816e+02
-4.979924196167464956e+00 9.999531359834688826e-04 -7.704256876934810483e-02 -2.355293770513371380e-11 3.485887730873438954e+02 -2.255376830500460394e-01 3.085245437729891964e-09 1.000613668481207981e+02 1.000613724455825633e+02 -5.467068030819312463e-13 1.000660680123123996e+02
-4.972649627691435370e+00 9.998678869486841893e-04 -7.724070695193052671e-02 -2.664840650952278830e-11 3.486233579687067277e+02 -1.858920031585368227e-01 3.851560003352332947e-09 1.000627476791267156e+02 1.000627617462311605e+02 3.984009683178273930e-15 1.000674641838052423e+02
-4.964895557559449557e+00 9.997959933080928334e-04 -7.661250459768584320e-02 -2.806972226113303937e-11 3.486522546589533817e+02 -1.471322777217616007e-01 4.478213353282657803e-09 1.000638333097702173e+02 1.000638546463196690e+02 4.881892734669272103e-13 1.000685628137433696e+02
-4.956979442440548667e+00 9.997427952469564727e-04 -7.507749958083692610e-02 -2.755173792893318111e-11 3.486732701173067994e+02 -1.113301949476707547e-01 4.920803198986625159e-09 1.000645305043159397e+02 1.000645573937886041e+02 8.765622909148896084e-13 1.000692697130092625e+02
-4.949225372308562854e+00 9.997104707222686810e-04 -7.269848787520667710e-02 -2.509131797679684289e-11 3.486855414110515312e+02 -7.996346300471098012e-02 5.148021924177037147e-09 1.000648107112966727e+02 1.000648412177819324e+02 1.130214143477287939e-12 1.000695559381203879e+02
-4.941950803832533268e+00 9.996979463081582650e-04 -6.967897022942809437e-02 -2.100810367650879866e-11 3.486895719539438687e+02 -5.385102463713840187e-02 5.191605872231688657e-09 1.000647112351189634e+02 1.000647435063791022e+02 1.292147655599273372e-12 1.000694589769793481e+02
-4.935453566293652727e+00 9.997013296180153660e-04 -6.633758022447545921e-02 -1.593125552241091535e-11 3.486870477904869858e+02 -3.320883832771050204e-02 5.082108058747984369e-09 1.000643258068795518e+02 1.000643583328277941e+02 1.344797778132704245e-12 1.000690732400988736e+02
-4.929999676099148687e+00 9.997147826155334312e-04 -6.306336801749164167e-02 -1.062971251430858819e-11 3.486804680539282799e+02 -1.780032113002009281e-02 4.873946883130911153e-09 1.000637862199051966e+02 1.000638180061585132e+02 1.344100327898810920e-12 1.000685315390342964e+02
-4.925812479176035374e+00 9.997316842120752486e-04 -6.025896404880553420e-02 -5.902756182002132349e-12 3.486726538562978135e+02 -7.136240450307372411e-03 4.650565739115411860e-09 1.000632381379412124e+02 1.000632687713132185e+02 1.294644211308267637e-12 1.000679806887935968e+02
-4.923063748192570088e+00 9.997458837177201126e-04 -5.828075295712702164e-02 -2.503676047533505572e-12 3.486662195664637238e+02 -6.764118194244718787e-04 4.477662923768278567e-09 1.000628151441126477e+02 1.000628447466402662e+02 1.260263088863953873e-12 1.000675553383594973e+02
-4.921875000000000000e+00 9.997527867339559959e-04 -5.739154709951847094e-02 -9.601178863274893992e-13 3.486631166570873006e+02 1.986289571765253656e-03 4.394861048839264786e-09 1.000626166947157856e+02 1.000626457845437614e+02 1.223390857165644499e-12 1.000673557376410514e+02
-4.921874999999999112e+00 9.997859474960850597e-04 -6.193593918277510296e-02 -8.429937085335486299e-12 3.486653388100743882e+02 -2.842871490116383182e-01 7.471023901476203599e-09 1.000666537751536396e+02 1.000665715180668940e+02 1.656022016281310360e-12 1.000713126536521855e+02
-4.920686251807429912e+00 9.997864007180881727e-04 -6.166012067234825922e-02 -8.688155870523866051e-12 3.486657103745780546e+02 -2.747869429227414728e-01 7.132681780023237045e-09 1.000668038080408166e+02 1.000667242227977027e+02 1.461580844261455911e-12 1.000714646615909658e+02
