#t=1.6000000000000012 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.001181792844998064e-03 -3.218646098917025133e-01 -7.469334624909568202e-12 3.485540236731403638e+02 -1.088472290460967606e+00 -1.594027471217403713e-09 1.001745027768762100e+02 1.001743141415004601e+02 1.136359335266884207e-12 1.001790331945153838e+02
-4.998811251807431688e+00 1.001084656630007270e-03 -3.230970006735048305e-01 -1.856520330029663188e-11 3.485904822847793412e+02 -1.071543933648003044e+00 -1.751958994292526884e-09 1.001752551540898111e+02 1.001750760056637404e+02 1.278660696078600992e-12 1.001797913390703201e+02
-4.996062520823964626e+00 1.000867379000843849e-03 -3.257796388770496931e-01 -4.291402113584710128e-11 3.486719900739012701e+02 -1.032356911977426517e+00 -2.109696266707235512e-09 1.001769180639737158e+02 1.001767601435791448e+02 1.596560240287740584e-12 1.001814671544472048e+02
-4.991875323900852202e+00 1.000556063270136411e-03 -3.294175805450084704e-01 -7.664474169682804689e-11 3.487886428497360498e+02 -9.726638171990680259e-01 -2.590044605895475975e-09 1.001792451209206547e+02 1.001791176293513388e+02 2.042665611296111028e-12 1.001838127113700239e+02
-4.986421433706348161e+00 1.000186178338711551e-03 -3.333427885450424011e-01 -1.142855722693232769e-10 3.489269640078692305e+02 -8.952172894721411867e-01 -3.153162055697501906e-09 1.001819030409852473e+02 1.001818117113684536e+02 2.510939734688999609e-12 1.001864926177309485e+02
-4.979924196167464956e+00 9.997981181697321220e-04 -3.368160170793337294e-01 -1.498871173249880395e-10 3.490715888333017460e+02 -8.039186106595529457e-01 -3.706819255234225203e-09 1.001845184716607662e+02 1.001844650672565109e+02 2.952984277461912705e-12 1.001891311063245951e+02
-4.972649627691435370e+00 9.994314760793843091e-04 -3.391503650755257060e-01 -1.778363650237742745e-10 3.492074507429716164e+02 -7.035999245191557616e-01 -4.171085632384416037e-09 1.001867359920308900e+02 1.001867183685385356e+02 3.266419942039830234e-12 1.001913703784566536e+02
-4.964895557559449557e+00 9.991195843767877640e-04 -3.398280190486382413e-01 -1.937202748043351967e-10 3.493218842783657010e+02 -5.995457137234718736e-01 -4.516899734164937745e-09 1.001882728830464799e+02 1.001882856026437452e+02 3.398759978621267409e-12 1.001929257106811946e+02
-4.956979442440548667e+00 9.988851807465474238e-04 -3.385906002768278578e-01 -1.951255712109063037e-10 3.494063084473922345e+02 -4.968888801874056793e-01 -4.707941560844968407e-09 1.001889617920773219e+02 1.001889971825861210e+02 3.320936087284049665e-12 1.001936283912291543e+02
-4.949225372308562854e+00 9.987378617982440709e-04 -3.354877586161807423e-01 -1.819957336551915432e-10 3.494572242396126853e+02 -4.000872430054256967e-01 -4.752498096833930732e-09 1.001887745009908457e+02 1.001888239759021246e+02 3.043142319145861077e-12 1.001934496473764113e+02
-4.941950803832533268e+00 9.986736902297184849e-04 -3.308755040301666339e-01 -1.565752216231860518e-10 3.494763731886983464e+02 -3.126492165468646722e-01 -4.645506133818876110e-09 1.001878230862076009e+02 1.001878784971913916e+02 2.596463758773410962e-12 1.001925018248978887e+02
-4.935453566293652727e+00 9.986769717432912932e-04 -3.253642124604347319e-01 -1.231816939402925947e-10 3.494700449324800502e+02 -2.371532520046310544e-01 -4.430551868914905325e-09 1.001863384213075676e+02 1.001863932152488701e+02 2.038318286438992597e-12 1.001910167705752173e+02
-4.929999676099148687e+00 9.987238670159438204e-04 -3.197247402395266280e-01 -8.738010062703705705e-11 3.494476652693344931e+02 -1.754673425054379676e-01 -4.163271344567551973e-09 1.001846296371667506e+02 1.001846796340992256e+02 1.461379847234404313e-12 1.001893050603461859e+02
