#t=2.0000000000000013 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.001478908691789656e-03 -4.040632766864594161e-01 5.567170491397450757e-12 3.485866515916396793e+02 -1.324245156165166248e+00 -5.137664888620177008e-09 1.002136505303265039e+02 1.002134082426458690e+02 -1.054040795278577062e-13 1.002181433165015108e+02
-4.998811251807431688e+00 1.001358189976795082e-03 -4.055586273997247582e-01 -4.139918579207635514e-12 3.486317126035133356e+02 -1.304681440120085245e+00 -5.095650464290509590e-09 1.002145172485251550e+02 1.002142868433214034e+02 -2.017070476786997373e-13 1.002190163889639791e+02
-4.996062520823964626e+00 1.001088108067563600e-03 -4.088202151553971264e-01 -2.563230896755076247e-11 3.487324778052617376e+02 -1.259232063887147035e+00 -4.969557498673823076e-09 1.002164309395760284e+02 1.002162271222903627e+02 -3.981866597234086182e-13 1.002209442991645716e+02
-4.991875323900852202e+00 1.000700984124810490e-03 -4.132618161442487836e-01 -5.568546141464510440e-11 3.488767600282843659e+02 -1.189602428410102997e+00 -4.695648901238837047e-09 1.002191035034071405e+02 1.002189377957306959e+02 -6.649743782137860509e-13 1.002236372454298845e+02
-4.986421433706348161e+00 1.000240739811994548e-03 -4.180915695403130683e-01 -8.993093842551145732e-11 3.490479677620536449e+02 -1.098636904697923411e+00 -4.230116356970686946e-09 1.002221453512825207e+02 1.002220249260625593e+02 -9.752630969351970765e-13 1.002267033117085333e+02
-4.979924196167464956e+00 9.997574122998216604e-04 -4.224314319966334108e-01 -1.234524484548094032e-10 3.492271680378801193e+02 -9.906252972670100965e-01 -3.521484982680056477e-09 1.002251205553426132e+02 1.002250476031882016e+02 -1.274607495059077060e-12 1.002297039000197145e+02
-4.972649627691435370e+00 9.993000753973993195e-04 -4.254627327789854974e-01 -1.516216060524906315e-10 3.493957729741521803e+02 -8.711270247642589615e-01 -2.504040528940292768e-09 1.002276149812073385e+02 1.002275867856780422e+02 -1.513890891918322670e-12 1.002322222431575653e+02
-4.964895557559449557e+00 9.989100873141957930e-04 -4.265640709033843292e-01 -1.707201319218264996e-10 3.495381304559737714e+02 -7.464114364795459977e-01 -1.186578583606639337e-09 1.002293005838632070e+02 1.002293102916533343e+02 -1.670397405240161660e-12 1.002339280758735924e+02
-4.956979442440548667e+00 9.986157295893663584e-04 -4.254183998266996003e-01 -1.785877334807044104e-10 3.496436037106631716e+02 -6.226909851871119672e-01 3.979082197134097372e-10 1.002299854305666287e+02 1.002300233840792316e+02 -1.728190526685962140e-12 1.002346279628536507e+02
-4.949225372308562854e+00 9.984290533851234752e-04 -4.220710292859347068e-01 -1.748392780596341361e-10 3.497078087514312301e+02 -5.054332258956838464e-01 2.204578170714498106e-09 1.002296414682612777e+02 1.002296968685709544e+02 -1.670734042868065122e-12 1.002342932453295390e+02
