#t=0.39998036317606694 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999999999961372253e-04 -1.743746349636617464e-09 2.975536047182499689e-11 3.484319999987370124e+02 -2.660074057139473889e-11 3.732422202960772259e-12 1.000257522589958654e+02 1.000257522589955386e+02 -1.040274798426374354e-14 1.000257522589995887e+02
-4.990234375000000000e+00 9.999999999963681604e-04 -1.646515680924878300e-09 3.182673422754220315e-11 3.484319999987935148e+02 -1.454048326626212313e-10 -3.422221040522025331e-12 1.000257522590349026e+02 1.000257522590347179e+02 -2.042194846895892056e-17 1.000257522590389101e+02
-4.980468750000000000e+00 9.999999999965956260e-04 -1.551954795406529865e-09 3.163520094376354658e-11 3.484319999988468339e+02 -2.150115701627249904e-10 2.499592289436137759e-12 1.000257522590734709e+02 1.000257522590730446e+02 -2.791486042013186687e-15 1.000257522590769526e+02
-4.980468750000000000e+00 9.999999999965951923e-04 -1.551946130891162546e-09 3.162378813954525195e-11 3.484319999988466634e+02 -2.065961524279240969e-10 5.740760645303014671e-12 1.000257522590734425e+02 1.000257522590730161e+02 4.584292718065817676e-16 1.000257522590768673e+02
-4.970703125000000000e+00 9.999999999968183211e-04 -1.459948777045538381e-09 3.154348201881341074e-11 3.484319999988989025e+02 -2.318546819528735633e-10 -1.736174676501409891e-12 1.000257522591105470e+02 1.000257522591100070e+02 5.230286814239274427e-15 1.000257522591141850e+02
-4.960937500000000000e+00 9.999999999970384142e-04 -1.370637928153610053e-09 3.108988650833214681e-11 3.484319999989497774e+02 -3.249112377507048463e-10 3.836429885959729092e-12 1.000257522591471968e+02 1.000257522591467989e+02 2.260773203119077990e-15 1.000257522591508064e+02
-4.960937500000000000e+00 9.999999999970392815e-04 -1.370389665026826209e-09 3.109967233352386865e-11 3.484319999989497774e+02 -3.080190206783692334e-10 -5.012323051647402423e-13 1.000257522591473105e+02 1.000257522591468700e+02 -7.444179085862357863e-15 1.000257522591509058e+02
-4.951171875000000000e+00 9.999999999972621935e-04 -1.284645061068576960e-09 3.120319659323936543e-11 3.484319999989950247e+02 -2.700422230669810302e-10 3.525240934107120574e-12 1.000257522591821839e+02 1.000257522591820418e+02 8.055167477747833628e-15 1.000257522591861914e+02
-4.941406250000000000e+00 9.999999999974664572e-04 -1.201863291653443053e-09 3.055157615463134624e-11 3.484319999990410111e+02 -1.736424159735833729e-10 6.566450328042871873e-12 1.000257522592161195e+02 1.000257522592157642e+02 1.163901828051773598e-15 1.000257522592198143e+02
-4.941406250000000000e+00 9.999999999974671077e-04 -1.201973029628768983e-09 3.056405233719163545e-11 3.484319999990408974e+02 -1.611082926953460103e-10 8.845665894903893189e-12 1.000257522592161337e+02 1.000257522592157642e+02 -1.249680421661948636e-15 1.000257522592198427e+02
-4.931640625000000000e+00 9.999999999976574936e-04 -1.121657775674795897e-09 3.091681065405376074e-11 3.484319999990865426e+02 -1.830603998863693048e-10 5.297606615203133088e-12 1.000257522592486055e+02 1.000257522592480655e+02 -3.811992315651346101e-15 1.000257522592520019e+02
-4.921875000000000000e+00 9.999999999978407238e-04 -1.044019262155559358e-09 3.189972151959599128e-11 3.484319999991300847e+02 -9.000589014196252063e-11 2.897334241419416565e-12 1.000257522592792867e+02 1.000257522592786898e+02 -2.974209430855788623e-15 1.000257522592828110e+02
-4.921875000000000000e+00 9.999999999978402901e-04 -1.044779345716251828e-09 3.189722763599202757e-11 3.484319999991300847e+02 -7.752087214591215932e-11 -5.377131084321438692e-13 1.000257522592793151e+02 1.000257522592786898e+02 -3.600766310187112490e-15 1.000257522592827684e+02
-4.912109375000000000e+00 9.999999999980183161e-04 -9.698153420261276153e-10 3.296495937784692238e-11 3.484319999991737973e+02 -2.219354149510950993e-11 4.692443618908045634e-12 1.000257522593094279e+02 1.000257522593091295e+02 1.053795762001110617e-15 1.000257522593131370e+02
