#t=0.0 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000000000000030812e-03 4.184140647001060453e-14 3.491646844323331627e-14 3.484320000000053597e+02 2.226781323441738081e-10 7.165145770459230401e-12 1.000257522597486570e+02 1.000257522597480886e+02 -1.750155504829689117e-15 1.000257522597531477e+02
-4.990234375000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.980468750000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.980468750000000000e+00 1.000000000000030812e-03 4.184140647001060453e-14 3.491646844323331627e-14 3.484320000000053597e+02 2.226781323441738081e-10 7.165145770459230401e-12 1.000257522597486570e+02 1.000257522597480886e+02 -1.750155504829689117e-15 1.000257522597531477e+02
-4.970703125000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.960937500000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.960937500000000000e+00 1.000000000000030812e-03 4.184140647001060453e-14 3.491646844323331627e-14 3.484320000000053597e+02 2.226781323441738081e-10 7.165145770459230401e-12 1.000257522597486570e+02 1.000257522597480886e+02 -1.750155504829689117e-15 1.000257522597531477e+02
-4.951171875000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.941406250000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.941406250000000000e+00 1.000000000000030812e-03 4.184140647001060453e-14 3.491646844323331627e-14 3.484320000000053597e+02 2.226781323441738081e-10 7.165145770459230401e-12 1.000257522597486570e+02 1.000257522597480886e+02 -1.750155504829689117e-15 1.000257522597531477e+02
-4.931640625000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.921875000000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
-4.921875000000000000e+00 1.000000000000030812e-03 4.184140647001060453e-14 3.491646844323331627e-14 3.484320000000053597e+02 2.226781323441738081e-10 7.165145770459230401e-12 1.000257522597486570e+02 1.000257522597480886e+02 -1.750155504829689117e-15 1.000257522597531477e+02
-4.912109375000000000e+00 1.000000000000030812e-03 4.226743506540193378e-14 2.815946636142877055e-14 3.484320000000054165e+02 2.268684497574663642e-10 7.300196508711470729e-12 1.000257522597486570e+02 1.000257522597481170e+02 -1.811634094552171817e-15 1.000257522597531619e+02
