#t=1.1999410895281784 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999999999415224924e-04 -2.450930871036572660e-08 9.575068348174521208e-11 3.484319999851119860e+02 -5.276117044584584462e-10 3.658263235734040938e-12 1.000257522496191314e+02 1.000257522496206661e+02 -6.848480325895034826e-15 1.000257522496253273e+02
-4.990234375000000000e+00 9.999999999426539658e-04 -2.403876986992679219e-08 9.807288504865736967e-11 3.484319999853747163e+02 -4.651886605316311513e-10 9.547561179160555745e-12 1.000257522498079084e+02 1.000257522498095000e+02 -6.028439388048287033e-15 1.000257522498139195e+02
-4.980468750000000000e+00 9.999999999437611531e-04 -2.357011026589622252e-08 9.829155346735571694e-11 3.484319999856386971e+02 -5.007224703542150185e-10 -1.485636661084765270e-12 1.000257522499943406e+02 1.000257522499959322e+02 9.658754873587588059e-15 1.000257522500004512e+02
-4.980468750000000000e+00 9.999999999437650562e-04 -2.357112656867938225e-08 9.838448512748557815e-11 3.484319999856391519e+02 -4.629032188565101707e-10 -2.409549334253525302e-12 1.000257522499948379e+02 1.000257522499964296e+02 1.060227848003503357e-14 1.000257522500009628e+02
-4.970703125000000000e+00 9.999999999448807003e-04 -2.311395327888950478e-08 9.729445686888838495e-11 3.484319999859056907e+02 -5.073005321138515552e-10 2.681803719649047249e-12 1.000257522501829754e+02 1.000257522501845528e+02 6.731868363816148324e-15 1.000257522501890861e+02
-4.960937500000000000e+00 9.999999999459952601e-04 -2.266680715718856115e-08 9.772222297849397304e-11 3.484319999861759243e+02 -4.723068803953249731e-10 7.560160222977427582e-12 1.000257522503719514e+02 1.000257522503734435e+02 7.660706887271378408e-16 1.000257522503781331e+02
-4.960937500000000000e+00 9.999999999459935254e-04 -2.266640828351573835e-08 9.766717804076632655e-11 3.484319999861758106e+02 -4.806997915424567161e-10 2.832491649839013127e-12 1.000257522503716672e+02 1.000257522503731451e+02 -3.815019754554830584e-18 1.000257522503779199e+02
-4.951171875000000000e+00 9.999999999471002789e-04 -2.221908647228615871e-08 9.770929526691140043e-11 3.484319999864373472e+02 -6.621438092235032926e-10 8.125778983962934056e-12 1.000257522505580283e+02 1.000257522505591652e+02 1.942439511588703991e-16 1.000257522505637127e+02
-4.941406250000000000e+00 9.999999999481873000e-04 -2.177155858926178242e-08 9.641470049832399214e-11 3.484319999866932562e+02 -5.618114874482949099e-10 3.315868964600757132e-12 1.000257522507401262e+02 1.000257522507415047e+02 2.322784886553546139e-15 1.000257522507459242e+02
-4.941406250000000000e+00 9.999999999481855653e-04 -2.177157896258181941e-08 9.642281105255873518e-11 3.484319999866933131e+02 -5.785932176357096052e-10 -6.584257618293040767e-13 1.000257522507399699e+02 1.000257522507413341e+02 -2.807532925543374839e-15 1.000257522507457679e+02
-4.931640625000000000e+00 9.999999999492502518e-04 -2.132424134035162595e-08 9.639599275196116109e-11 3.484319999869462094e+02 -5.596365326580947435e-10 -4.772594047441511663e-12 1.000257522509189130e+02 1.000257522509207462e+02 -7.198275220226604992e-15 1.000257522509248531e+02
-4.921875000000000000e+00 9.999999999503121195e-04 -2.088051017431009906e-08 9.679253367840887496e-11 3.484319999872013227e+02 -6.420229198473709102e-10 -1.076364152682150627e-11 1.000257522510979982e+02 1.000257522510994050e+02 1.017446120893079592e-15 1.000257522511043078e+02
-4.921875000000000000e+00 9.999999999503160226e-04 -2.088123013507106407e-08 9.677982946928213997e-11 3.484319999872014932e+02 -6.420679330227091595e-10 -2.097436165111888370e-13 1.000257522510984245e+02 1.000257522510998882e+02 9.164816543316783746e-16 1.000257522511047341e+02
-4.912109375000000000e+00 9.999999999513863470e-04 -2.044865274094564560e-08 9.687207053053122380e-11 3.484319999874570613e+02 -5.236566831889787772e-10 -5.066871508250062196e-12 1.000257522512793003e+02 1.000257522512806787e+02 2.009337288245702052e-15 1.000257522512851551e+02
-4.902343750000000000e+00 9.999999999524560208e-04 -2.002027022653430304e-08 9.667884469568408614e-11 3.484319999877100713e+02 -6.711914574664620290e-10 9.486327770382684240e-12 1.000257522514592239e+02 1.000257522514605739e+02 8.802932772452694711e-16 1.000257522514647945e+02
-4.902343749999999112e+00 9.999999999524521177e-04 -2.001895953923449741e-08 9.663275117442734147e-11 3.484319999877095597e+02 -6.753735906660567710e-10 5.064403684171288109e-12 1.000257522514586697e+02 1.000257522514600623e+02 -4.893818465754453941e-16 1.000257522514642545e+02
-4.892578125000000000e+00 9.999999999534899160e-04 -1.958360940236560066e-08 9.711615462949509552e-11 3.484319999879558054e+02 -5.324158378990888216e-10 6.147525917895418652e-12 1.000257522516331363e+02 1.000257522516341311e+02 -3.144750742480455514e-15 1.000257522516387638e+02
-4.882812500000000000e+00 9.999999999545129692e-04 -1.914983247908840490e-08 9.729454744404828747e-11 3.484319999881991521e+02 -4.913576838304649173e-10 5.947691672857266809e-12 1.000257522518057698e+02 1.000257522518066224e+02 2.323080692485377819e-15 1.000257522518109567e+02
-4.882812499999999112e+00 9.999999999545164386e-04 -1.915073469170425232e-08 9.731513437036585598e-11 3.484319999881997205e+02 -4.996176015050070834e-10 -4.813930364946974002e-12 1.000257522518063098e+02 1.000257522518071198e+02 6.380398654255259047e-16 1.000257522518114399e+02
-4.873046875000000000e+00 9.999999999555542370e-04 -1.872924364551570259e-08 9.746266796571160021e-11 3.484319999884470462e+02 -4.084659214453472726e-10 1.515274539789665964e-11 1.000257522519807623e+02 1.000257522519821549e+02 -2.042179461162140107e-15 1.000257522519862619e+02
-4.863281250000000000e+00 9.999999999566065636e-04 -1.831443680829226861e-08 9.728796261213715738e-11 3.484319999886955657e+02 -5.654104954219187198e-10 6.139041988126090903e-12 1.000257522521574032e+02 1.000257522521582416e+02 -5.207466031733410724e-15 1.000257522521628601e+02
-4.863281249999999112e+00 9.999999999566052625e-04 -1.831295550110565657e-08 9.735748185504124491e-11 3.484319999886949972e+02 -5.696785628653406525e-10 1.528024091841228559e-12 1.000257522521570763e+02 1.000257522521579574e+02 -5.623718951774266497e-15 1.000257522521625759e+02
-4.853515625000000000e+00 9.999999999576183411e-04 -1.789114592385925356e-08 9.649236217989248763e-11 3.484319999889348765e+02 -5.657910613588681506e-10 7.575709674727320045e-12 1.000257522523277487e+02 1.000257522523285303e+02 4.746405300374325354e-15 1.000257522523327793e+02
-4.843750000000000000e+00 9.999999999586040977e-04 -1.746855214549587696e-08 9.585958180623185271e-11 3.484319999891641260e+02 -4.401838416313146474e-10 -2.142796691188985843e-12 1.000257522524922251e+02 1.000257522524932909e+02 5.207683348457834948e-15 1.000257522524971847e+02
-4.843749999999999112e+00 9.999999999586036640e-04 -1.747077473166511976e-08 9.587061401786929182e-11 3.484319999891640691e+02 -4.868645505103524620e-10 3.251498751788883607e-12 1.000257522524921114e+02 1.000257522524931773e+02 6.412547144657951649e-15 1.000257522524971137e+02
-4.833984375000000000e+00 9.999999999596124057e-04 -1.705622891401826872e-08 9.514169342879107683e-11 3.484319999894025273e+02 -3.849015241558501439e-10 2.391736676750625746e-12 1.000257522526616185e+02 1.000257522526622012e+02 5.186134325131220438e-15 1.000257522526664786e+02
-4.824218750000000000e+00 9.999999999606226653e-04 -1.665697754725773099e-08 9.505017607360729579e-11 3.484319999896434297e+02 -5.566472486049597812e-10 1.149408224876649551e-12 1.000257522528316940e+02 1.000257522528326035e+02 -5.148044636401042885e-15 1.000257522528366962e+02
-4.824218749999999112e+00 9.999999999606250505e-04 -1.665554870982443451e-08 9.506761911938095793e-11 3.484319999896428612e+02 -5.815456727272044168e-10 -1.568841045979208740e-12 1.000257522528317651e+02 1.000257522528327740e+02 -4.415792965548193812e-15 1.000257522528367673e+02
