#t=2.7998625422324013 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999999994521210044e-04 -2.254392518784937314e-07 2.629769230489600130e-10 3.484319998695854679e+02 -3.009922594027488266e-09 9.089562454716793572e-13 1.000257521674987373e+02 1.000257521675080454e+02 -1.368076369895468159e-14 1.000257521675079033e+02
-4.990234375000000000e+00 9.999999994577705650e-04 -2.230479522172950640e-07 2.651059255092336036e-10 3.484319998709008814e+02 -2.935521953353876186e-09 2.048011630138872787e-13 1.000257521684412012e+02 1.000257521684508362e+02 1.045716387881000510e-15 1.000257521684506372e+02
-4.980468750000000000e+00 9.999999994630295961e-04 -2.205074657941561709e-07 2.665005191404921871e-10 3.484319998721214233e+02 -2.822641185926459544e-09 -5.464669788563327204e-12 1.000257521693166609e+02 1.000257521693270917e+02 -1.769399264530838833e-15 1.000257521693270633e+02
-4.980468750000000000e+00 9.999999994630740484e-04 -2.205268364454098805e-07 2.665811232525713095e-10 3.484319998721314278e+02 -2.813607860057471833e-09 -2.183207599396303729e-12 1.000257521693243206e+02 1.000257521693343250e+02 -5.432614294098832668e-15 1.000257521693343818e+02
-4.970703125000000000e+00 9.999999994686912998e-04 -2.181511085105118399e-07 2.672479298045299465e-10 3.484319998734324599e+02 -3.236347050191846952e-09 7.196369170245123389e-13 1.000257521702601196e+02 1.000257521702694419e+02 3.580446382954284773e-15 1.000257521702697403e+02
-4.960937500000000000e+00 9.999999994746910578e-04 -2.160043316679059825e-07 2.671334246134582338e-10 3.484319998748337639e+02 -3.125702619157364095e-09 -1.219511213325976004e-12 1.000257521712629938e+02 1.000257521712713498e+02 -1.035201690619783884e-16 1.000257521712721314e+02
-4.960937500000000000e+00 9.999999994746982136e-04 -2.159976813833585164e-07 2.672239797214211626e-10 3.484319998748298985e+02 -2.991532665848448346e-09 9.213505338551839435e-13 1.000257521712624680e+02 1.000257521712711366e+02 -6.686781667187205861e-15 1.000257521712717477e+02
-4.951171875000000000e+00 9.999999994805310044e-04 -2.138470225816810527e-07 2.679434038708279745e-10 3.484319998761906731e+02 -3.019350808207396226e-09 1.009633249952044556e-11 1.000257521722362952e+02 1.000257521722452765e+02 3.641434369181375857e-15 1.000257521722458307e+02
-4.941406250000000000e+00 9.999999994859411732e-04 -2.115316878174251429e-07 2.681691178296003135e-10 3.484319998774440137e+02 -2.648957848884386945e-09 -9.517014827749748300e-13 1.000257521731367802e+02 1.000257521731468415e+02 8.250983168053888863e-16 1.000257521731467847e+02
-4.941406250000000000e+00 9.999999994858852284e-04 -2.115247734621576207e-07 2.681230110686308268e-10 3.484319998774415126e+02 -2.637035495580062592e-09 1.327692147362606671e-11 1.000257521731304280e+02 1.000257521731405035e+02 4.184432622288429041e-15 1.000257521731404751e+02
-4.931640625000000000e+00 9.999999994910857126e-04 -2.091381551084145621e-07 2.672267206502922110e-10 3.484319998786494352e+02 -2.742548424626001991e-09 5.396294124545403042e-12 1.000257521739977449e+02 1.000257521740072946e+02 7.522672404626597407e-15 1.000257521740074225e+02
-4.921875000000000000e+00 9.999999994964351661e-04 -2.068755059237733217e-07 2.665887137657370492e-10 3.484319998799023779e+02 -3.051502491719349276e-09 3.995681590619625551e-12 1.000257521748927587e+02 1.000257521749011858e+02 4.424193896517341509e-15 1.000257521749021805e+02
-4.921875000000000000e+00 9.999999994965123613e-04 -2.068909177551740898e-07 2.666556137494503025e-10 3.484319998799082896e+02 -3.147223009075826446e-09 5.193000535589350204e-12 1.000257521749024363e+02 1.000257521749106218e+02 1.635319586000759783e-15 1.000257521749116165e+02
-4.912109375000000000e+00 9.999999995021215896e-04 -2.047877015523208774e-07 2.666865534305752769e-10 3.484319998812176777e+02 -3.061994653679975920e-09 5.580980583312958203e-12 1.000257521758399548e+02 1.000257521758478561e+02 2.918388876091322288e-15 1.000257521758485524e+02
-4.902343750000000000e+00 9.999999995076499365e-04 -2.026731538838946864e-07 2.668783614722199286e-10 3.484319998824993263e+02 -2.841180476005484824e-09 1.065307017827993639e-12 1.000257521767606761e+02 1.000257521767692310e+02 2.547841915494137789e-15 1.000257521767694584e+02
-4.902343749999999112e+00 9.999999995075788128e-04 -2.026572312733829843e-07 2.668653483577546921e-10 3.484319998824927325e+02 -2.804243073533721835e-09 5.914149835009454197e-12 1.000257521767513680e+02 1.000257521767601077e+02 -6.222536169141149221e-16 1.000257521767604487e+02
