-5 	7.09909e-12 	0 	0
-4.999 	7.18112e-12 	0 	0
-4.998 	7.31138e-12 	0 	0
-4.997 	7.28203e-12 	0 	0
-4.996 	6.94493e-12 	0 	0
-4.995 	6.4856e-12 	0 	0
-4.994 	6.30309e-12 	0 	0
-4.993 	6.04045e-12 	0 	0
-4.992 	5.54037e-12 	0 	0
-4.991 	5.196e-12 	0 	0
-4.99 	4.72608e-12 	0 	0
-4.989 	4.05424e-12 	0 	0
-4.988 	3.68542e-12 	0 	0
-4.987 	3.50493e-12 	0 	0
-4.986 	3.12234e-12 	0 	0
-4.985 	2.89508e-12 	0 	0
-4.984 	2.85549e-12 	0 	0
-4.983 	2.67176e-12 	0 	0
-4.982 	2.59719e-12 	0 	0
-4.981 	2.60481e-12 	0 	0
-4.98 	2.52027e-12 	0 	0
-4.979 	2.53269e-12 	0 	0
-4.978 	2.55666e-12 	0 	0
-4.977 	2.50568e-12 	0 	0
-4.976 	2.53632e-12 	0 	0
-4.975 	2.55364e-12 	0 	0
-4.974 	2.48261e-12 	0 	0
-4.973 	2.53521e-12 	0 	0
-4.972 	2.11202e-12 	0 	0
-4.971 	1.22919e-12 	0 	0
-4.97 	9.45707e-13 	0 	0
-4.969 	6.59142e-13 	0 	0
-4.968 	-7.0875e-14 	0 	0
-4.967 	-3.32785e-13 	0 	0
-4.966 	-7.23273e-13 	0 	0
-4.965 	-1.62173e-12 	0 	0
-4.964 	-1.97255e-12 	0 	0
-4.963 	-1.87401e-12 	0 	0
-4.962 	-1.91558e-12 	0 	0
-4.961 	-2.25393e-12 	0 	0
-4.96 	-2.59242e-12 	0 	0
-4.959 	-2.58175e-12 	0 	0
-4.958 	-2.8239e-12 	0 	0
-4.957 	-3.51661e-12 	0 	0
-4.956 	-3.8102e-12 	0 	0
-4.955 	-3.53662e-12 	0 	0
-4.954 	-3.13193e-12 	0 	0
-4.953 	-2.64886e-12 	0 	0
-4.952 	-2.21684e-12 	0 	0
-4.951 	-2.08469e-12 	0 	0
-4.95 	-2.06385e-12 	0 	0
-4.949 	-2.06031e-12 	0 	0
-4.948 	-2.13131e-12 	0 	0
-4.947 	-2.08293e-12 	0 	0
-4.946 	-1.95186e-12 	0 	0
-4.945 	-1.90492e-12 	0 	0
-4.944 	-1.83225e-12 	0 	0
-4.943 	-1.7295e-12 	0 	0
-4.942 	-1.69807e-12 	0 	0
-4.941 	-1.38844e-12 	0 	0
-4.94 	-6.25025e-13 	0 	0
-4.939 	2.54331e-13 	0 	0
-4.938 	9.19541e-13 	0 	0
-4.937 	1.12366e-12 	0 	0
-4.936 	1.12264e-12 	0 	0
-4.935 	1.19337e-12 	0 	0
-4.934 	1.21057e-12 	0 	0
-4.933 	1.21091e-12 	0 	0
-4.932 	9.47973e-13 	0 	0
-4.931 	3.0392e-13 	0 	0
-4.93 	-3.21963e-13 	0 	0
-4.929 	-7.85128e-13 	0 	0
-4.928 	-8.52565e-13 	0 	0
-4.927 	-4.40149e-13 	0 	0
-4.926 	-1.73835e-14 	0 	0
-4.925 	2.91898e-13 	0 	0
-4.924 	5.89893e-13 	0 	0
-4.923 	7.79105e-13 	0 	0
-4.922 	8.35059e-13 	0 	0
-4.921 	8.56496e-13 	0 	0
-4.92 	8.2244e-13 	0 	0
-4.919 	6.40048e-13 	0 	0
-4.918 	6.23172e-13 	0 	0
-4.917 	8.45939e-13 	0 	0
-4.916 	1.18603e-12 	0 	0
-4.915 	1.7315e-12 	0 	0
-4.914 	2.19882e-12 	0 	0
-4.913 	2.45857e-12 	0 	0
-4.912 	2.68659e-12 	0 	0
-4.911 	2.76782e-12 	0 	0
-4.91 	2.69801e-12 	0 	0
-4.909 	2.82049e-12 	0 	0
-4.908 	2.78924e-12 	0 	0
-4.907 	2.37364e-12 	0 	0
-4.906 	2.3041e-12 	0 	0
-4.905 	2.21964e-12 	0 	0
-4.904 	1.73303e-12 	0 	0
-4.903 	1.50582e-12 	0 	0
-4.902 	1.50589e-12 	0 	0
-4.901 	1.50453e-12 	0 	0
-4.9 	1.23268e-12 	0 	0
-4.899 	5.4724e-13 	0 	0
-4.898 	-1.72098e-13 	0 	0
-4.897 	-8.19913e-13 	0 	0
-4.896 	-1.3152e-12 	0 	0
-4.895 	-1.46676e-12 	0 	0
-4.894 	-1.47471e-12 	0 	0
-4.893 	-1.53267e-12 	0 	0
-4.892 	-1.31706e-12 	0 	0
-4.891 	-9.27324e-13 	0 	0
-4.89 	-8.89701e-13 	0 	0
-4.889 	-8.67376e-13 	0 	0
-4.888 	-5.52665e-13 	0 	0
-4.887 	-1.78011e-13 	0 	0
-4.886 	1.36112e-13 	0 	0
-4.885 	2.28856e-13 	0 	0
-4.884 	1.607e-13 	0 	0
-4.883 	2.67112e-13 	0 	0
-4.882 	5.62625e-13 	0 	0
-4.881 	9.91134e-13 	0 	0
-4.88 	1.63015e-12 	0 	0
-4.879 	2.18245e-12 	0 	0
-4.878 	2.50829e-12 	0 	0
-4.877 	2.83884e-12 	0 	0
-4.876 	2.61303e-12 	0 	0
-4.875 	1.85359e-12 	0 	0
-4.874 	1.56207e-12 	0 	0
-4.873 	1.59752e-12 	0 	0
-4.872 	1.59812e-12 	0 	0
-4.871 	1.51452e-12 	0 	0
-4.87 	1.32607e-12 	0 	0
-4.869 	1.28938e-12 	0 	0
-4.868 	1.25085e-12 	0 	0
-4.867 	1.09562e-12 	0 	0
-4.866 	9.33628e-13 	0 	0
-4.865 	5.00541e-13 	0 	0
-4.864 	-1.07771e-13 	0 	0
-4.863 	-3.26589e-13 	0 	0
-4.862 	-3.12987e-13 	0 	0
-4.861 	-5.06327e-13 	0 	0
-4.86 	-6.2839e-13 	0 	0
-4.859 	-6.18973e-13 	0 	0
-4.858 	-6.72328e-13 	0 	0
-4.857 	-6.16583e-13 	0 	0
-4.856 	-5.43864e-13 	0 	0
-4.855 	-5.77105e-13 	0 	0
-4.854 	-4.10086e-13 	0 	0
