#t=1.2000000000000008 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000726775955977952e-04 -1.998614761505950188e-01 -1.482456641273338657e-12 3.485220860421433144e+02 -4.018052339393242689e-01 5.075668673249384834e-10 1.001211375834857087e+01 1.001198417270982688e+01 -6.634381514007809311e-14 1.001243287232824741e+01
-4.998811251807431688e+00 1.000683654222017530e-04 -2.008200609263037228e-01 -1.973511439611329804e-12 3.485389982037453933e+02 -3.940999911749996643e-01 5.075189074327012721e-10 1.001216135612250824e+01 1.001203790319225106e+01 -6.579323014653396958e-14 1.001248726845044779e+01
-4.996062520823964626e+00 1.000586465572691596e-04 -2.029250089287495395e-01 -3.055155050520463465e-12 3.485770542993259369e+02 -3.764748856826492518e-01 5.036280654885145792e-10 1.001226684836230696e+01 1.001215711383768792e+01 -6.522802350933904913e-14 1.001260796524122298e+01
-4.991875323900852202e+00 1.000445181744789581e-04 -2.058319882006433010e-01 -4.741888801265308675e-12 3.486322075612991966e+02 -3.501440938809399217e-01 4.980844344033993000e-10 1.001241529060507318e+01 1.001232521299883160e+01 -6.119658739998293180e-14 1.001277818616331139e+01
-4.986421433706348161e+00 1.000273406586868838e-04 -2.090757401900701085e-01 -6.974610480366843312e-12 3.486989387840077370e+02 -3.167948044529860785e-01 4.883506871614449904e-10 1.001258644974105927e+01 1.001251972852330141e+01 -5.762112725780821672e-14 1.001297520831860943e+01
-4.979924196167464956e+00 1.000086859294184709e-04 -2.121381265604978250e-01 -9.706506084360532284e-12 3.487708871934866011e+02 -2.784804161715760396e-01 4.645983269812590864e-10 1.001275758588232989e+01 1.001271536936748241e+01 -5.128728363314651368e-14 1.001317345630612365e+01
-4.972649627691435370e+00 9.999013320877294742e-05 -2.145314956775039583e-01 -1.282161136945391345e-11 3.488416938474942981e+02 -2.374291845943437007e-01 4.300306307183243440e-10 1.001290692320281117e+01 1.001288785800678838e+01 -4.400023212174460483e-14 1.001334837561320157e+01
-4.964895557559449557e+00 9.997307232093582019e-05 -2.158774064874627030e-01 -1.623725672420362778e-11 3.489058151369408165e+02 -1.958441393862678792e-01 3.846797561997627200e-10 1.001301693345685173e+01 1.001301755949119965e+01 -3.428959585817443549e-14 1.001348010044346992e+01
-4.956979442440548667e+00 9.995854466684888902e-05 -2.159677583228307718e-01 -1.979493481841544351e-11 3.489591803348879466e+02 -1.557228641472360176e-01 3.254325373060401717e-10 1.001307690266583528e+01 1.001309232283738027e+01 -2.253488609125550876e-14 1.001355632562083287e+01
-4.949225372308562854e+00 9.994714501641803321e-05 -2.147983037347218627e-01 -2.338501819782175821e-11 3.489995950740839703e+02 -1.187223587036336098e-01 2.551946595521453409e-10 1.001308437572540377e+01 1.001310908719418258e+01 -9.509330995287610859e-15 1.001357393046808575e+01
