#t=0.4000000000000003 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000218538480565324e-04 -5.771737430103723865e-02 2.154501554224480297e-12 3.484589164790277778e+02 -2.039618615439207083e-01 4.247799306662272959e-10 1.000515277814339576e+01 1.000511620885727737e+01 -4.309155182223785081e-14 1.000553404444029759e+01
-4.998811251807431688e+00 1.000203066388875888e-04 -5.816176604123059202e-02 2.019667528964106577e-12 3.484654973899493484e+02 -1.988541875464115705e-01 4.271242601258479024e-10 1.000518277270412426e+01 1.000514823516413188e+01 -4.474905992051022643e-14 1.000556823089994296e+01
-4.996062520823964626e+00 1.000168347548318802e-04 -5.912590810756473969e-02 1.724866696498819131e-12 3.484802502831062156e+02 -1.872465560878827928e-01 4.305221312193544423e-10 1.000524967136531096e+01 1.000521968201805478e+01 -4.975224838698377781e-14 1.000564450813565642e+01
-4.991875323900852202e+00 1.000118296288464312e-04 -6.042439997189374967e-02 1.263084198349882021e-12 3.485014781137717250e+02 -1.701093540421062256e-01 4.326960558790470793e-10 1.000534498526903882e+01 1.000532152223035887e+01 -5.830799079255027699e-14 1.000575326513540553e+01
-4.986421433706348161e+00 1.000058239546667725e-04 -6.180748137279150345e-02 6.304640475687851524e-13 3.485268719592346542e+02 -1.487764588416447820e-01 4.310608631512020982e-10 1.000545719446647475e+01 1.000544150390550691e+01 -6.810324647600880938e-14 1.000588145689331832e+01
-4.979924196167464956e+00 9.999942780353671167e-05 -6.299987145651454734e-02 -1.329159839241693827e-13 3.485537914362238325e+02 -1.248257439761611548e-01 4.255787003973749212e-10 1.000557323966082102e+01 1.000556573283581940e+01 -7.777510692526679031e-14 1.000601428651456537e+01
-4.972649627691435370e+00 9.999324494773043689e-05 -6.374736949708696698e-02 -1.034841572438899747e-12 3.485796306293945577e+02 -9.990178623169547467e-02 4.124954630907167381e-10 1.000568042252837309e+01 1.000568069033528396e+01 -9.048575514701545225e-14 1.000613735136950666e+01
-4.964895557559449557e+00 9.998779277072283747e-05 -6.386055726867949367e-02 -2.029120825713876875e-12 3.486021684260412599e+02 -7.554044143402960376e-02 3.897834663976967492e-10 1.000576821266953687e+01 1.000577515252849103e+01 -9.905520721163933448e-14 1.000623868465555155e+01
-4.956979442440548667e+00 9.998343826492898131e-05 -6.324833231282266099e-02 -3.100274015599117357e-12 3.486198482900979911e+02 -5.302121530624485241e-02 3.574895540095543099e-10 1.000582967388531763e+01 1.000584170600796163e+01 -1.079405770482486599e-13 1.000631036800798945e+01
-4.949225372308562854e+00 9.998035970613785640e-05 -6.193568907505427740e-02 -4.152114065295305104e-12 3.486319451017669167e+02 -3.326803919797832743e-02 3.179047295412701236e-10 1.000586228966236391e+01 1.000587762603882602e+01 -1.140479623085661663e-13 1.000634946658590785e+01
-4.941950803832533268e+00 9.997853935579988766e-05 -6.006272100414270648e-02 -5.194369689998046303e-12 3.486385953053393223e+02 -1.681073801902482900e-02 2.734867765143905395e-10 1.000586806627935843e+01 1.000588498809554494e+01 -1.173499125811218609e-13 1.000635814924116396e+01
-4.935453566293652727e+00 9.997778749099577478e-05 -5.786487554032320596e-02 -6.186341370770006413e-12 3.486406889597095642e+02 -3.809028299652246485e-03 2.289572721694978691e-10 1.000585290926394322e+01 1.000587000814891425e+01 -1.220876685182782610e-13 1.000634298882040341e+01
-4.929999676099148687e+00 9.997779300067651269e-05 -5.563755509265018440e-02 -7.004790456396475737e-12 3.486396447461642651e+02 5.869718712191903873e-03 1.849982081932188773e-10 1.000582538640426655e+01 1.000584173190346249e+01 -1.229497801634500463e-13 1.000631357026613699e+01
-4.925812479176035374e+00 9.997819153037278996e-05 -5.369072030300097581e-02 -7.643029541537465474e-12 3.486371078576578384e+02 1.253640584549856399e-02 1.484901958493513134e-10 1.000579508934203687e+01 1.000581029807623956e+01 -1.229312272630693344e-13 1.000628064567580111e+01
