#t=1.1999410895281784 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999988314213552820e-06 -4.942626326171514588e-04 3.640541521839802223e-07 3.484317962195816563e+02 -7.536850031384736710e-04 -3.844547631382313617e-05 1.000255835579823227e+00 1.000255698538737636e+00 -7.693425204139850053e-09 1.000255768718082638e+00
-4.990234375000000000e+00 9.999988509319420046e-06 -4.682278337808450813e-04 -1.505275954643140500e-06 3.484316909876380919e+02 3.545581915085482664e-04 -1.373484534695486141e-04 1.000255490709480055e+00 1.000255502066804469e+00 4.121626390135189075e-08 1.000255486140527283e+00
-4.980468750000000000e+00 9.999988795750362012e-06 -4.613835038041445586e-04 7.154902901851010753e-06 3.484318015399931596e+02 -6.454197334761492240e-04 3.473132351149872937e-04 1.000255724142446567e+00 1.000255893079309288e+00 -1.088220767560365065e-07 1.000255832157634694e+00
-4.980468750000000000e+00 9.999988773400052611e-06 -4.593789369261713361e-04 -1.794446373932769096e-06 3.484317747186830161e+02 -3.581001361878872785e-04 -1.106112972068249079e-04 1.000255611602091088e+00 1.000255791746311074e+00 7.264036320750619812e-08 1.000255752925119923e+00
-4.970703125000000000e+00 9.999989112491473365e-06 -4.475512027054560156e-04 -1.108899115245937660e-06 3.484317304364161032e+02 9.272463760558420436e-05 -4.054614954942731510e-06 1.000255650730440093e+00 1.000255688445347291e+00 -6.626192051641971796e-09 1.000255659720256096e+00
-4.960937500000000000e+00 9.999989326976368528e-06 -4.337260663611687312e-04 1.578043547348591397e-06 3.484316944006930612e+02 3.059936443839635155e-04 7.329597851418879334e-05 1.000255662879598662e+00 1.000255434320382442e+00 -1.541534311677336125e-08 1.000255577725187361e+00
-4.960937500000000000e+00 9.999989369626869444e-06 -4.336370646639220124e-04 -1.901110814745559561e-07 3.484317379846907556e+02 3.843810652466937542e-05 -1.684817612317635797e-05 1.000255640617432773e+00 1.000255728801366040e+00 1.768310754446544102e-08 1.000255707109505066e+00
-4.951171875000000000e+00 9.999989746312634611e-06 -4.298997547161002961e-04 9.900691141342511616e-07 3.484317995572963582e+02 -3.558422572893456845e-04 7.087730511401085852e-05 1.000255843990850657e+00 1.000255960080306039e+00 -3.749439284244570532e-08 1.000255921546486571e+00
-4.941406250000000000e+00 9.999989965748122255e-06 -3.971533497948877408e-04 -8.497321159239353022e-06 3.484316369839745562e+02 9.102800300977663666e-04 -4.820640446315034469e-04 1.000255475217491252e+00 1.000255509822010280e+00 1.790896563017774512e-07 1.000255476790477216e+00
-4.941406250000000000e+00 9.999990066248493355e-06 -4.052288589966362899e-04 -1.381383077264575549e-06 3.484316931459135844e+02 3.522719494065040184e-04 -1.281723237993891758e-04 1.000255752461122860e+00 1.000255592442428343e+00 4.534540524031352415e-08 1.000255648069231507e+00
-4.931640625000000000e+00 9.999990435212882358e-06 -4.039900960128887334e-04 3.456879296787428254e-06 3.484317833048939406e+02 -1.511350112553680252e-04 2.185730444988111666e-04 1.000255895201867862e+00 1.000255959788999949e+00 -6.831780371688490895e-08 1.000255943797842662e+00
-4.921875000000000000e+00 9.999990917940081161e-06 -3.987329243756763757e-04 -1.047123970964456471e-05 3.484318357228532363e+02 -3.077435460081953873e-04 -6.004800036387290992e-04 1.000256020992585926e+00 1.000256232981632465e+00 2.302626722719883971e-07 1.000256142561136041e+00
-4.921875000000000000e+00 9.999990772934965933e-06 -3.898413331151636373e-04 -3.967789365784275226e-06 3.484317807655017418e+02 -4.880243197750262166e-05 -3.483057685707207176e-04 1.000255914659375689e+00 1.000256017641437456e+00 1.106079326127828474e-07 1.000255970288800089e+00
-4.912109375000000000e+00 9.999991078638003009e-06 -3.718127583051809740e-04 3.465713018756453062e-06 3.484317378930074369e+02 2.534858463690250661e-04 2.001872700335434582e-04 1.000255910787316349e+00 1.000255853174364162e+00 -6.861802064105897188e-08 1.000255877791301984e+00
