#t=1.9999018158802897 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 1.000002187568325724e-05 9.052932087736336288e-04 8.397285874509322026e-07 3.484325020966438728e+02 1.189289749898319226e-04 2.594472905473463797e-04 1.000261177095510545e+00 1.000261173121097968e+00 -1.313448313623975788e-07 1.000261152121005637e+00
-4.990234375000000000e+00 1.000002149377465473e-05 8.715557334673466319e-04 -2.517070237620155528e-06 3.484325549216235913e+02 -3.506858889160962157e-04 1.040669522221822379e-04 1.000261358496077557e+00 1.000261188343120278e+00 -2.705480617941019159e-08 1.000261265567339741e+00
-4.980468750000000000e+00 1.000002089914543521e-05 8.742201575283160093e-04 -5.814582810771355947e-06 3.484324039392050736e+02 8.100845991454959979e-04 -2.186486492777887035e-04 1.000260759085905393e+00 1.000260807787524575e+00 6.780392376840682422e-08 1.000260772656903940e+00
-4.980468750000000000e+00 1.000002095490659330e-05 8.580976200326491865e-04 -4.221285912411663376e-06 3.484324927428139063e+02 -5.776817482399203410e-05 -8.797994166158974716e-05 1.000261182324320375e+00 1.000260959759191826e+00 2.416632103715026542e-08 1.000261033167028524e+00
-4.970703125000000000e+00 1.000002041505120993e-05 8.372662784774180219e-04 -3.647188613016870443e-06 3.484325104591536046e+02 -1.633773027051661677e-04 1.531448878862579817e-05 1.000261067850580332e+00 1.000261018173986827e+00 -5.906108981620170949e-09 1.000261030026612152e+00
-4.960937500000000000e+00 1.000001993881164993e-05 8.158940401578723125e-04 -4.507239733114454529e-07 3.484325100463087779e+02 -1.018891654820778153e-04 1.515930719975490328e-04 1.000260972968318951e+00 1.000260966864558343e+00 -4.573002769436621555e-08 1.000260981205149724e+00
-4.960937500000000000e+00 1.000001998003909653e-05 8.155449657022507742e-04 -1.322330364989186523e-06 3.484324946079116785e+02 -5.987789100032194720e-05 1.552704771922556291e-05 1.000260995399469222e+00 1.000260896793434329e+00 -2.807797761947342758e-08 1.000260941009256443e+00
-4.951171875000000000e+00 1.000001937824532844e-05 8.020979639602036394e-04 -4.228874147387795185e-06 3.484324110005745183e+02 3.889930622452316138e-04 -3.086117451895100912e-05 1.000260749735807808e+00 1.000260577343414115e+00 1.285765127901881166e-08 1.000260640798942058e+00
-4.941406250000000000e+00 1.000001886747849305e-05 7.699040564567965605e-04 1.435554473319418070e-07 3.484325019005728450e+02 -3.992814266698368596e-04 2.080730550983289466e-04 1.000260873576830800e+00 1.000260866116038816e+00 -5.594794213828865748e-08 1.000260850659757672e+00
-4.941406250000000000e+00 1.000001884657395200e-05 7.604759085625845821e-04 1.266527104573399777e-07 3.484325253266840150e+02 -5.916320176522957795e-04 1.381204427097216234e-04 1.000261031731194183e+00 1.000260862353232971e+00 -5.416656864405732294e-08 1.000260915819152663e+00
