#t=1.599921452704234 
# x rho, U:x, U:y, T, Q:x, Q:y, P:xx, P:yy, P:xy, p
-5.000000000000000000e+00 9.999996321322527772e-06 -1.486735972839769613e-04 5.840758907816968529e-06 3.484319457447152217e+02 -1.262590577963091732e-04 4.627192574884410499e-04 1.000256991412397545e+00 1.000256975251784919e+00 -1.650368793777187341e-07 1.000256998882269377e+00
-4.990234375000000000e+00 9.999995846569842623e-06 -1.818087870089662344e-04 -1.559847408481388838e-06 3.484319648391217470e+02 -3.078703055866952357e-04 -1.513207505338454318e-05 1.000257067300558411e+00 1.000256996128259024e+00 2.973250899447762769e-09 1.000257006209827493e+00
-4.980468750000000000e+00 9.999995034055104108e-06 -1.655670466461052275e-04 -2.839719919650440456e-06 3.484317381459607077e+02 1.095266175217597714e-03 -4.335940972410829526e-05 1.000256376053390905e+00 1.000256211110825078e+00 2.056351137293135269e-08 1.000256274160738146e+00
-4.980468750000000000e+00 9.999995110350993745e-06 -1.770407529761673377e-04 -1.376956790673297668e-06 3.484318248959405651e+02 4.803386764269549432e-04 1.351103962573085641e-05 1.000256615868287735e+00 1.000256468125508613e+00 -4.746207240181242925e-10 1.000256530828762314e+00
-4.970703125000000000e+00 9.999994651079734755e-06 -2.179295727096215414e-04 -1.461117137338150787e-07 3.484319253884643217e+02 -2.332550020394067044e-04 2.061254009532722140e-05 1.000256813334159167e+00 1.000256751419456025e+00 -8.541765173047434039e-09 1.000256773377540265e+00
-4.960937500000000000e+00 9.999994256282604383e-06 -2.441380862115267135e-04 1.866969290204654449e-06 3.484319119614444844e+02 -1.141678098269922149e-04 9.544324627096049376e-05 1.000256764957365929e+00 1.000256697164979780e+00 -2.596333553705917212e-08 1.000256695342214064e+00
-4.960937500000000000e+00 9.999994170276820318e-06 -2.341098755759376854e-04 9.347492197483653102e-07 3.484318741864437925e+02 5.407173368116923535e-05 2.474912982085975718e-05 1.000256646741067179e+00 1.000256580231090542e+00 -1.271323705203677646e-08 1.000256578297297638e+00
-4.951171875000000000e+00 9.999993534288200016e-06 -2.437046652036125400e-04 -2.191748759943406735e-06 3.484318223441647433e+02 3.176726691241863062e-04 -2.605731870982564574e-05 1.000256432255740346e+00 1.000256322894579997e+00 5.745024813654244686e-09 1.000256365856496021e+00
-4.941406250000000000e+00 9.999993118095510370e-06 -2.781803176866063472e-04 -1.100642737325461839e-06 3.484319116694333616e+02 -2.077736384843614011e-04 5.246090144279953793e-07 1.000256545572030253e+00 1.000256609293082022e+00 2.647185438648801493e-08 1.000256580655935146e+00
-4.941406250000000000e+00 9.999993137811943717e-06 -2.813225437228639614e-04 1.105954072953868711e-06 3.484319047169768737e+02 -2.501108777353134704e-04 5.139176432056635416e-05 1.000256594128400733e+00 1.000256567206052383e+00 -2.455658521785966612e-08 1.000256562669407767e+00
-4.931640625000000000e+00 9.999992579627011319e-06 -2.886010644769244882e-04 -1.336227738186852552e-06 3.484318415669748674e+02 -2.691265361410632585e-05 -9.129888539138853419e-05 1.000256378538413982e+00 1.000256273004679786e+00 1.676737795519091343e-08 1.000256325549481407e+00
-4.921875000000000000e+00 9.999991969607911266e-06 -2.981289101218508649e-04 3.675440420093327443e-06 3.484317931405619220e+02 1.911074675688712195e-04 2.233082966938548927e-04 1.000256207371793105e+00 1.000256103498355698e+00 -7.739528722406821430e-08 1.000256125512382521e+00
-4.921875000000000000e+00 9.999992033859724229e-06 -3.047888547092447958e-04 3.873719051542742753e-06 3.484318212370135370e+02 7.846062582116912888e-05 2.807258973494639476e-04 1.000256242898240000e+00 1.000256218383588580e+00 -8.346793672598341200e-08 1.000256212596745353e+00
-4.912109375000000000e+00 9.999991720790177136e-06 -3.371470584931517177e-04 -1.197835390723535164e-06 3.484318682163331005e+02 -2.737694894223333228e-04 -3.580219241034061082e-05 1.000256389982461025e+00 1.000256288639442159e+00 2.430783043742099964e-08 1.000256316147023483e+00
-4.902343750000000000e+00 9.999991128736479876e-06 -3.223803258932082935e-04 -4.514547198147585369e-06 3.484316929267284308e+02 8.859407740919927540e-04 -2.502620818782129875e-04 1.000255740064450061e+00 1.000255726095010678e+00 8.347453206997402150e-08 1.000255753716075224e+00
-4.902343749999999112e+00 9.999991146668375740e-06 -3.292720112581792044e-04 -4.650545777475859004e-06 3.484317366839047736e+02 5.348301708492859182e-04 -3.089413018364877382e-04 1.000255904136733376e+00 1.000255842458440902e+00 1.093018415158805334e-07 1.000255881125070356e+00
-4.892578125000000000e+00 9.999990788569061310e-06 -3.627557829274805838e-04 2.253148231351677298e-06 3.484318146530897025e+02 -9.368166260257954764e-05 1.606954707352688044e-04 1.000256112354402704e+00 1.000256060642584988e+00 -6.698472882297054771e-08 1.000256069134960679e+00
-4.882812500000000000e+00 9.999990542665574528e-06 -3.923519823749765435e-04 1.656918428359197773e-06 3.484318443840175519e+02 -2.597529518002548521e-04 4.599607290994844888e-05 1.000256205864592962e+00 1.000256031362741549e+00 -2.045112698144229535e-08 1.000256129887962420e+00
-4.882812499999999112e+00 9.999990450084742950e-06 -3.800097488649425504e-04 -2.700335519510106107e-06 3.484317958649555180e+02 5.531917086043533456e-05 -1.947683953643652456e-04 1.000256005032285289e+00 1.000255976711919015e+00 6.963313014193289778e-08 1.000255981342041744e+00
-4.873046875000000000e+00 9.999990021680367445e-06 -3.915552174150038886e-04 4.047554443233538180e-08 3.484317629166515076e+02 9.285846654560366139e-05 1.475396686845792570e-05 1.000255900383812735e+00 1.000255826066991149e+00 -2.411847411922614183e-09 1.000255843904692021e+00
-4.863281250000000000e+00 9.999989743538252731e-06 -4.124341853764297442e-04 -1.713411979978663052e-06 3.484317683513481256e+02 1.663461415567103058e-04 -8.408950481373257820e-05 1.000255862817250652e+00 1.000255766530205648e+00 6.190127505683916442e-08 1.000255831684919272e+00
-4.863281249999999112e+00 9.999989760130938683e-06 -4.149236686301391417e-04 -5.110570509540366676e-06 3.484317830650449537e+02 6.280837023360779509e-05 -2.503270842882940675e-04 1.000255859589855190e+00 1.000255851353445857e+00 1.254946667537685110e-07 1.000255875583762277e+00
-4.853515625000000000e+00 9.999989476451129236e-06 -4.311297957564091564e-04 1.289692542948567593e-06 3.484317798116732092e+02 -6.794186537083405167e-05 8.795110155408638729e-05 1.000255892897050414e+00 1.000255824361449442e+00 -5.326541240871512194e-08 1.000255837868920361e+00
-4.843750000000000000e+00 9.999989004213798209e-06 -4.260209481792949439e-04 -9.917564338361096652e-06 3.484317018102713064e+02 2.066736539268495100e-04 -3.747162656081498219e-04 1.000255651972899118e+00 1.000255543573513428e+00 1.775584939237777280e-07 1.000255566711592659e+00
-4.843749999999999112e+00 9.999989018865091422e-06 -4.308761737932160509e-04 -5.184892751881993989e-06 3.484317371238580563e+02 6.115806546505317778e-05 -1.177090580025716253e-04 1.000255667344501997e+00 1.000255677116221209e+00 7.434100749927548691e-08 1.000255669553096860e+00
-4.833984375000000000e+00 9.999988863571527769e-06 -4.611528536423231076e-04 3.233881262542326896e-06 3.484317959888948053e+02 -2.606682623403228918e-04 1.647484078366874517e-04 1.000255864679055362e+00 1.000255784194370223e+00 -7.386859114133211575e-08 1.000255823005754108e+00
-4.824218750000000000e+00 9.999988532484500604e-06 -4.585368075634949189e-04 -2.498261193355278247e-06 3.484317051352825843e+02 2.805265618519450863e-04 -1.651690163495096134e-04 1.000255566256203821e+00 1.000255511195948133e+00 3.508033499074701676e-08 1.000255529071785610e+00
-4.824218749999999112e+00 9.999988505695992668e-06 -4.532371137460314715e-04 -1.182651808818902784e-06 3.484316976254646079e+02 3.138755241890135651e-04 6.531440993361251712e-06 1.000255498500997042e+00 1.000255534078543285e+00 1.724202850979577122e-08 1.000255504833540643e+00
-4.814453125000000000e+00 9.999988251572244257e-06 -4.734141230191628541e-04 -3.816386941318098523e-06 3.484317315147586669e+02 -3.477092439214244280e-05 -1.476272837756401675e-04 1.000255619718829481e+00 1.000255553046648149e+00 5.732172828940858732e-08 1.000255576701865934e+00
-4.804687500000000000e+00 9.999988130800236818e-06 -4.897776313709683617e-04 7.396025740853038185e-06 3.484317307403042605e+02 3.290635844005659070e-04 3.879546048477800759e-04 1.000255508537879034e+00 1.000255593641488527e+00 -1.763929652615772625e-07 1.000255562398310261e+00
-4.804687499999999112e+00 9.999988105625382551e-06 -4.970009190647434096e-04 3.255222651022368323e-06 3.484317747918847203e+02 -2.803934099104509977e-04 2.340910403850299205e-04 1.000255736650374594e+00 1.000255661065094559e+00 -8.600152270998909576e-08 1.000255686340642214e+00
-4.794921875000000000e+00 9.999987749601129436e-06 -4.874148720669999177e-04 -3.557472033739668042e-06 3.484316936280321784e+02 1.656294673676986695e-04 -1.446889964017820951e-04 1.000255429282673969e+00 1.000255434039977409e+00 6.253344420748035393e-08 1.000255417729075447e+00
-4.785156250000000000e+00 9.999987475697901321e-06 -4.865451321896537657e-04 2.815529812539342849e-06 3.484316538419001859e+02 5.277749384082510136e-04 1.424342388783734201e-04 1.000255200278094669e+00 1.000255226479234150e+00 -7.749958061992130943e-08 1.000255276116243541e+00
-4.785156249999999112e+00 9.999987684948266701e-06 -5.056707635576082561e-04 3.960728093025483186e-06 3.484317224856111466e+02 -2.633873744593199809e-05 2.218619981761044168e-04 1.000255550037969510e+00 1.000255435764728862e+00 -9.133013884688015927e-08 1.000255494104621112e+00
-4.775390625000000000e+00 9.999987597494447626e-06 -5.177644574058714103e-04 -2.944570840726889197e-06 3.484317456002614222e+02 -2.918930532662837910e-04 -1.546721871459574350e-04 1.000255608067750934e+00 1.000255528555956452e+00 7.445820247344687777e-08 1.000255551713052471e+00
-4.765625000000000000e+00 9.999987301152471399e-06 -4.954066081390014979e-04 3.430495397304001553e-06 3.484316115091114625e+02 6.733832099095853193e-04 2.232931359990885690e-04 1.000255055067710508e+00 1.000255203112701441e+00 -1.095789474042511966e-07 1.000255137130966476e+00
