-5 	348.432 	1
-4.999 	348.432 	1
-4.998 	348.432 	1
-4.997 	348.432 	1
-4.996 	348.432 	1
-4.995 	348.432 	1
-4.994 	348.432 	1
-4.993 	348.432 	1
-4.992 	348.432 	1
-4.991 	348.432 	1
-4.99 	348.432 	1
-4.989 	348.432 	1
-4.988 	348.432 	1
-4.987 	348.432 	1
-4.986 	348.432 	1
-4.985 	348.432 	1
-4.984 	348.432 	1
-4.983 	348.432 	1
-4.982 	348.432 	1
-4.981 	348.432 	1
-4.98 	348.432 	1
-4.979 	348.432 	1
-4.978 	348.432 	1
-4.977 	348.432 	1
-4.976 	348.432 	1
-4.975 	348.432 	1
-4.974 	348.432 	1
-4.973 	348.432 	1
-4.972 	348.432 	1
-4.971 	348.432 	1
-4.97 	348.432 	1
-4.969 	348.432 	1
-4.968 	348.432 	1
-4.967 	348.432 	1
-4.966 	348.432 	1
-4.965 	348.432 	1
-4.964 	348.432 	1
-4.963 	348.432 	1
-4.962 	348.432 	1
-4.961 	348.432 	1
-4.96 	348.432 	1
-4.959 	348.432 	1
-4.958 	348.432 	1
-4.957 	348.432 	1
-4.956 	348.432 	1
-4.955 	348.432 	1
-4.954 	348.432 	1
-4.953 	348.432 	1
-4.952 	348.432 	1
-4.951 	348.432 	1
-4.95 	348.432 	1
-4.949 	348.432 	1
-4.948 	348.432 	1
-4.947 	348.432 	1
-4.946 	348.432 	1
-4.945 	348.432 	1
-4.944 	348.432 	1
-4.943 	348.432 	1
-4.942 	348.432 	1
-4.941 	348.432 	1
-4.94 	348.432 	1
-4.939 	348.432 	1
-4.938 	348.432 	1
-4.937 	348.432 	1
-4.936 	348.432 	1
-4.935 	348.432 	1
-4.934 	348.432 	1
-4.933 	348.432 	1
-4.932 	348.432 	1
-4.931 	348.432 	1
-4.93 	348.432 	1
-4.929 	348.432 	1
-4.928 	348.432 	1
-4.927 	348.432 	1
-4.926 	348.432 	1
-4.925 	348.432 	1
-4.924 	348.432 	1
-4.923 	348.432 	1
-4.922 	348.432 	1
-4.921 	348.432 	1
-4.92 	348.432 	1
-4.919 	348.432 	1
-4.918 	348.432 	1
-4.917 	348.432 	1
-4.916 	348.432 	1
-4.915 	348.432 	1
-4.914 	348.432 	1
-4.913 	348.432 	1
-4.912 	348.432 	1
-4.911 	348.432 	1
-4.91 	348.432 	1
-4.909 	348.432 	1
-4.908 	348.432 	1
-4.907 	348.432 	1
-4.906 	348.432 	1
-4.905 	348.432 	1
-4.904 	348.432 	1
-4.903 	348.432 	1
-4.902 	348.432 	1
-4.901 	348.432 	1
-4.9 	348.432 	1
-4.899 	348.432 	1
-4.898 	348.432 	1
-4.897 	348.432 	1
-4.896 	348.432 	1
-4.895 	348.432 	1
-4.894 	348.432 	1
-4.893 	348.432 	1
-4.892 	348.432 	1
-4.891 	348.432 	1
-4.89 	348.432 	1
-4.889 	348.432 	1
-4.888 	348.432 	1
-4.887 	348.432 	1
-4.886 	348.432 	1
-4.885 	348.432 	1
-4.884 	348.432 	1
-4.883 	348.432 	1
-4.882 	348.432 	1
-4.881 	348.432 	1
-4.88 	348.432 	1
-4.879 	348.432 	1
-4.878 	348.432 	1
-4.877 	348.432 	1
-4.876 	348.432 	1
-4.875 	348.432 	1
-4.874 	348.432 	1
-4.873 	348.432 	1
-4.872 	348.432 	1
-4.871 	348.432 	1
-4.87 	348.432 	1
-4.869 	348.432 	1
-4.868 	348.432 	1
-4.867 	348.432 	1
-4.866 	348.432 	1
-4.865 	348.432 	1
-4.864 	348.432 	1
-4.863 	348.432 	1
-4.862 	348.432 	1
-4.861 	348.432 	1
-4.86 	348.432 	1
-4.859 	348.432 	1
-4.858 	348.432 	1
-4.857 	348.432 	1
-4.856 	348.432 	1
-4.855 	348.432 	1
-4.854 	348.432 	1
-4.853 	348.432 	1
-4.852 	348.432 	1
-4.851 	348.432 	1
-4.85 	348.432 	1
-4.849 	348.432 	1
-4.848 	348.432 	1
-4.847 	348.432 	1
-4.846 	348.432 	1
-4.845 	348.432 	1
-4.844 	348.432 	1
-4.843 	348.432 	1
-4.842 	348.432 	1
-4.841 	348.432 	1
-4.84 	348.432 	1
-4.839 	348.432 	1
-4.838 	348.432 	1
-4.837 	348.432 	1
-4.836 	348.432 	1
-4.835 	348.432 	1
-4.834 	348.432 	1
-4.833 	348.432 	1
-4.832 	348.432 	1
-4.831 	348.432 	1
-4.83 	348.432 	1
-4.829 	348.432 	1
-4.828 	348.432 	1
-4.827 	348.432 	1
-4.826 	348.432 	1
-4.825 	348.432 	1
-4.824 	348.432 	1
-4.823 	348.432 	1
-4.822 	348.432 	1
-4.821 	348.432 	1
-4.82 	348.432 	1
-4.819 	348.432 	1
-4.818 	348.432 	1
-4.817 	348.432 	1
-4.816 	348.432 	1
-4.815 	348.432 	1
-4.814 	348.432 	1
-4.813 	348.432 	1
-4.812 	348.432 	1
-4.811 	348.432 	1
-4.81 	348.432 	1
-4.809 	348.432 	1
-4.808 	348.432 	1
-4.807 	348.432 	1
-4.806 	348.432 	1
-4.805 	348.432 	1
-4.804 	348.432 	1
-4.803 	348.432 	1
-4.802 	348.432 	1
-4.801 	348.432 	1
-4.8 	348.432 	1
-4.799 	348.432 	1
-4.798 	348.432 	1
-4.797 	348.432 	1
-4.796 	348.432 	1
