12 2.2e-05 0 610.824 1.68395e+21 0.000111646 -0.000191775 -26.5075 290.5 8.00863e+20 0.0001114 -0.00054914 -26.8484 275.886 6.41418 277.197 3.065 901.324 2.48481e+21 0.000223046 -0.000370261 -26.6778 276.309 9.47918 -0.556685 6.38072 6.47219 -0.375292 3.03557 3.11786 -17.1388 -7.65543 
13 2.4e-05 0 610.83 1.68396e+21 0.000111647 0.000550931 -26.3457 290.48 8.00808e+20 0.000111392 0.000599961 -26.689 275.911 6.41483 277.223 3.06507 901.31 2.48477e+21 0.000223039 0.000575418 -26.5172 276.334 9.4799 -0.556677 6.38076 6.47349 -0.375256 3.03557 3.11801 -17.0624 -7.59531 
14 2.6e-05 0 610.819 1.68393e+21 0.000111645 -0.000299836 -26.185 290.445 8.00712e+20 0.000111379 -0.00116101 -26.5047 275.909 6.41464 277.252 3.06502 901.264 2.48464e+21 0.000223024 -0.000729909 -26.3447 276.341 9.47967 -0.556716 6.38074 6.47286 -0.375286 3.03562 3.11821 -16.959 -7.54873 
15 2.8e-05 0 610.8 1.68388e+21 0.000111641 0.000303481 -26.0194 290.451 8.00728e+20 0.000111381 0.00137242 -26.3261 275.916 6.41461 277.25 3.06507 901.251 2.48461e+21 0.000223022 0.000837326 -26.1726 276.346 9.47969 -0.556718 6.38075 6.47244 -0.375233 3.03553 3.11835 -16.8578 -7.48023 
16 3e-05 0 610.782 1.68383e+21 0.000111638 0.000240385 -25.8561 290.483 8.00815e+20 0.000111393 -0.00109097 -26.167 275.923 6.41459 277.253 3.06544 901.264 2.48464e+21 0.000223031 -0.000424562 -26.0114 276.352 9.48003 -0.556685 6.3807 6.47269 -0.375235 3.03554 3.11858 -16.7492 -7.43721 
17 3.2e-05 0 610.789 1.68385e+21 0.000111639 -0.000767535 -25.6943 290.432 8.00676e+20 0.000111374 0.000661744 -26.0229 275.922 6.41465 277.273 3.06512 901.221 2.48453e+21 0.000223013 -5.37455e-05 -25.8584 276.358 9.47978 -0.556764 6.38068 6.47267 -0.375232 3.03555 3.11831 -16.6563 -7.39212 
18 3.4e-05 0 610.783 1.68383e+21 0.000111638 0.000485015 -25.5437 290.403 8.00596e+20 0.000111363 -0.000897474 -25.8661 275.917 6.41447 277.301 3.06512 901.187 2.48443e+21 0.000223001 -0.000205377 -25.7047 276.363 9.4796 -0.556721 6.38074 6.4723 -0.375245 3.0356 3.11824 -16.5757 -7.34394 
19 3.6e-05 0 610.791 1.68386e+21 0.00011164 0.000242752 -25.4031 290.389 8.00556e+20 0.000111357 -9.23486e-05 -25.6815 275.94 6.4151 277.307 3.06503 901.18 2.48441e+21 0.000222997 7.54136e-05 -25.5421 276.381 9.48014 -0.556751 6.3808 6.47334 -0.375201 3.03555 3.11849 -16.474 -7.28512 
20 3.8e-05 0 610.776 1.68381e+21 0.000111637 -1.66018e-05 -25.253 290.403 8.00596e+20 0.000111363 0.000756375 -25.5298 275.946 6.41507 277.336 3.06551 901.18 2.48441e+21 0.000223 0.000369412 -25.3912 276.394 9.48058 -0.556771 6.38068 6.47369 -0.375214 3.03559 3.11895 -16.3798 -7.23749 
21 4e-05 0 610.776 1.68381e+21 0.000111637 -0.00077668 -25.0903 290.395 8.00575e+20 0.00011136 -0.000422968 -25.3751 275.959 6.41536 277.331 3.06538 901.172 2.48439e+21 0.000222997 -0.000600043 -25.2325 276.401 9.48074 -0.556783 6.38073 6.47405 -0.375184 3.03551 3.11865 -16.2849 -7.19054 
22 4.2e-05 0 610.714 1.68364e+21 0.000111626 0.00109618 -24.9544 290.395 8.00574e+20 0.00011136 0.000840501 -25.2225 275.979 6.41519 277.352 3.0656 901.109 2.48422e+21 0.000222985 0.000968493 -25.0883 276.422 9.48079 -0.556809 6.38078 6.47362 -0.375173 3.03556 3.11903 -16.1875 -7.13631 
23 4.4e-05 0 610.701 1.68361e+21 0.000111623 -0.000815735 -24.8125 290.377 8.00524e+20 0.000111353 -0.000604514 -25.0555 275.977 6.415 277.343 3.06532 901.078 2.48413e+21 0.000222976 -0.000710252 -24.9338 276.417 9.48032 -0.556722 6.38073 6.4732 -0.375175 3.03552 3.11842 -16.1138 -7.0876 
24 4.6e-05 0 610.699 1.6836e+21 0.000111623 -6.54226e-06 -24.65 290.384 8.00542e+20 0.000111355 2.30504e-05 -24.9047 275.994 6.41537 277.366 3.06564 901.083 2.48414e+21 0.000222978 8.23634e-06 -24.7772 276.436 9.48101 -0.556819 6.38078 6.47335 -0.375172 3.03559 3.1188 -16.0115 -7.0399 
25 4.8e-05 0 610.678 1.68354e+21 0.000111619 -0.000282772 -24.5357 290.397 8.00578e+20 0.00011136 0.000192479 -24.7492 276.004 6.41539 277.369 3.06581 901.075 2.48412e+21 0.000222979 -4.54218e-05 -24.6424 276.444 9.4812 -0.556822 6.38078 6.47376 -0.375141 3.03552 3.11907 -15.932 -6.98775 
26 5e-05 0 610.61 1.68336e+21 0.000111606 0.00111907 -24.3797 290.337 8.00414e+20 0.000111338 0.00072407 -24.5957 276.019 6.41501 277.387 3.06537 900.947 2.48377e+21 0.000222944 0.000921806 -24.4876 276.46 9.48039 -0.556817 6.38076 6.47345 -0.375138 3.03554 3.11848 -15.8435 -6.94255 
27 5.2e-05 0 610.586 1.68329e+21 0.000111602 7.0065e-05 -24.2372 290.35 8.0045e+20 0.000111343 -0.000505935 -24.4671 276.029 6.41499 277.405 3.06571 900.936 2.48374e+21 0.000222945 -0.0002176 -24.352 276.472 9.48071 -0.556857 6.38076 6.47333 -0.375121 3.03552 3.11923 -15.7436 -6.90137 
28 5.4e-05 0 610.569 1.68324e+21 0.000111599 -0.00205633 -24.0887 290.336 8.00412e+20 0.000111337 -0.000282641 -24.3071 276.039 6.41506 277.399 3.06551 900.906 2.48366e+21 0.000222936 -0.00117053 -24.1978 276.477 9.48057 -0.556821 6.38073 6.47328 -0.37511 3.03551 3.11871 -15.6617 -6.85316 
29 5.6e-05 0 610.596 1.68332e+21 0.000111604 0.00159985 -23.9528 290.319 8.00364e+20 0.000111331 -0.000371673 -24.1576 276.043 6.41544 277.425 3.0656 900.915 2.48368e+21 0.000222935 0.000615299 -24.0551 276.489 9.48105 -0.556857 6.38078 6.47391 -0.375124 3.03554 3.11907 -15.5663 -6.80832 
30 5.8e-05 0 610.599 1.68333e+21 0.000111605 -0.00123621 -23.796 290.318 8.0036e+20 0.00011133 -0.000394029 -24.043 276.056 6.41577 277.421 3.06555 900.917 2.48369e+21 0.000222935 -0.000815639 -23.9194 276.496 9.48132 -0.556853 6.3808 6.47413 -0.375082 3.03553 3.11901 -15.4827 -6.77292 
31 6e-05 0 610.565 1.68323e+21 0.000111598 -0.000133641 -23.6645 290.34 8.00421e+20 0.000111339 0.000911012 -23.8938 276.069 6.4157 277.442 3.06601 900.904 2.48365e+21 0.000222937 0.000388078 -23.7791 276.511 9.48171 -0.556911 6.38072 6.47409 -0.375083 3.03558 3.11927 -15.3957 -6.7297 
32 6.2e-05 0 610.523 1.68312e+21 0.000111591 0.00110266 -23.5204 290.342 8.00427e+20 0.000111339 -0.000339764 -23.7432 276.085 6.41564 277.424 3.06583 900.865 2.48354e+21 0.00022293 0.000382262 -23.6317 276.516 9.48148 -0.556871 6.38082 6.47381 -0.37506 3.03548 3.11902 -15.2849 -6.68267 
33 6.4e-05 0 610.557 1.68321e+21 0.000111597 -0.000628245 -23.3914 290.321 8.0037e+20 0.000111331 8.79866e-05 -23.6086 276.084 6.41597 277.437 3.06576 900.879 2.48358e+21 0.000222928 -0.000270556 -23.4999 276.52 9.48173 -0.55693 6.38075 6.47432 -0.375073 3.03553 3.11897 -15.2184 -6.6393 
34 6.6e-05 0 610.535 1.68315e+21 0.000111593 -0.000576097 -23.2594 290.337 8.00414e+20 0.000111338 -0.000860703 -23.4651 276.09 6.41588 277.423 3.06577 900.872 2.48356e+21 0.00022293 -0.000718237 -23.3621 276.52 9.48166 -0.556901 6.38081 6.47436 -0.37504 3.03553 3.11906 -15.1438 -6.59496 
35 6.8e-05 0 610.525 1.68312e+21 0.000111591 1.60841e-06 -23.1282 290.327 8.00385e+20 0.000111334 0.000341797 -23.3369 276.105 6.41614 277.48 3.0663 900.852 2.48351e+21 0.000222925 0.000171506 -23.2324 276.548 9.48243 -0.556972 6.38076 6.47462 -0.375037 3.03551 3.11974 -15.0648 -6.55463 
36 7e-05 0 610.522 1.68311e+21 0.00011159 0.000656126 -22.9876 290.282 8.00262e+20 0.000111316 -0.000173182 -23.2039 276.115 6.41634 277.503 3.06608 900.804 2.48338e+21 0.000222907 0.000241981 -23.0956 276.563 9.48242 -0.55696 6.38082 6.47506 -0.375 3.03551 3.11948 -14.9532 -6.52484 
37 7.2e-05 0 610.548 1.68319e+21 0.000111595 -0.000717706 -22.8511 290.293 8.00291e+20 0.00011132 0.000777914 -23.0516 276.123 6.41679 277.506 3.06622 900.841 2.48348e+21 0.000222916 2.91821e-05 -22.9512 276.569 9.48301 -0.556912 6.38074 6.47592 -0.375004 3.03554 3.11978 -14.8765 -6.46222 
38 7.4e-05 0 610.549 1.68319e+21 0.000111595 3.21545e-05 -22.7147 290.291 8.00286e+20 0.00011132 -0.0012477 -22.9124 276.122 6.41676 277.518 3.06634 900.84 2.48347e+21 0.000222915 -0.000606984 -22.8134 276.572 9.4831 -0.556962 6.38078 6.47611 -0.37504 3.03547 3.12007 -14.8051 -6.43325 
39 7.6e-05 0 610.527 1.68313e+21 0.000111591 0.000575497 -22.5752 290.294 8.00295e+20 0.000111321 0.000671035 -22.7875 276.122 6.41654 277.5 3.06616 900.821 2.48342e+21 0.000222912 0.000623208 -22.6812 276.566 9.4827 -0.556985 6.38084 6.47589 -0.374989 3.0355 3.11981 -14.6975 -6.3826 
40 7.8e-05 0 610.505 1.68307e+21 0.000111587 0.000680253 -22.4444 290.26 8.00201e+20 0.000111308 -0.000240049 -22.6651 276.117 6.41619 277.53 3.06615 900.765 2.48327e+21 0.000222895 0.000220679 -22.5546 276.572 9.48234 -0.556928 6.3808 6.47536 -0.375002 3.03548 3.11995 -14.639 -6.35139 
41 8e-05 0 610.452 1.68292e+21 0.000111578 -0.00162387 -22.3175 290.287 8.00275e+20 0.000111318 3.03329e-05 -22.5333 276.133 6.41601 277.551 3.06665 900.738 2.48319e+21 0.000222896 -0.000797733 -22.4253 276.59 9.48267 -0.556977 6.38089 6.47526 -0.37501 3.03547 3.12055 -14.5411 -6.30915 
42 8.2e-05 0 610.431 1.68286e+21 0.000111574 0.00148125 -22.1969 290.334 8.00404e+20 0.000111336 -0.000935059 -22.4026 276.151 6.41621 277.542 3.06705 900.765 2.48327e+21 0.00022291 0.000274384 -22.2996 276.599 9.48326 -0.557042 6.38078 6.47544 -0.374961 3.03548 3.12119 -14.478 -6.26622 
43 8.4e-05 0 610.414 1.68282e+21 0.000111571 -0.000352689 -22.0633 290.297 8.00303e+20 0.000111322 -0.000180196 -22.2577 276.152 6.41604 277.557 3.06683 900.711 2.48312e+21 0.000222893 -0.000266539 -22.1604 276.605 9.48287 -0.556995 6.38081 6.47511 -0.374953 3.03543 3.12131 -14.3905 -6.2242 
44 8.6e-05 0 610.419 1.68283e+21 0.000111572 -0.000217107 -21.9243 290.305 8.00325e+20 0.000111325 0.000604067 -22.1175 276.162 6.41633 277.543 3.06676 900.724 2.48315e+21 0.000222897 0.000193026 -22.0208 276.607 9.4831 -0.557019 6.38087 6.47527 -0.374943 3.03547 3.12133 -14.3075 -6.18489 
45 8.8e-05 0 610.411 1.68281e+21 0.00011157 -0.000603783 -21.804 290.271 8.00233e+20 0.000111312 0.000858833 -21.9809 276.182 6.41672 277.564 3.06664 900.682 2.48304e+21 0.000222882 0.000126679 -21.8924 276.628 9.48336 -0.557011 6.38085 6.47589 -0.374955 3.03547 3.12077 -14.2149 -6.13656 
46 9e-05 0 610.411 1.68281e+21 0.00011157 0.00126742 -21.6756 290.263 8.00209e+20 0.000111309 -0.000946727 -21.8577 276.186 6.41681 277.57 3.06662 900.674 2.48302e+21 0.000222879 0.000161642 -21.7666 276.632 9.48343 -0.557032 6.38087 6.47598 -0.374935 3.0354 3.12069 -14.1501 -6.10995 
47 9.2e-05 0 610.441 1.68289e+21 0.000111576 -0.00129976 -21.5548 290.23 8.0012e+20 0.000111297 -0.000129983 -21.7404 276.182 6.41704 277.596 3.06656 900.672 2.48301e+21 0.000222872 -0.000715605 -21.6474 276.638 9.4836 -0.557022 6.3808 6.4767 -0.37494 3.03547 3.12084 -14.0819 -6.07259 
48 9.4e-05 0 610.441 1.68289e+21 0.000111576 0.000425427 -21.43 290.235 8.00133e+20 0.000111299 0.000909102 -21.6262 276.18 6.41699 277.593 3.06657 900.676 2.48302e+21 0.000222874 0.000666964 -21.528 276.635 9.48356 -0.55704 6.38084 6.47688 -0.374957 3.03548 3.12076 -13.9602 -6.03494 
49 9.6e-05 0 610.41 1.6828e+21 0.00011157 -0.000592176 -21.3057 290.19 8.00008e+20 0.000111281 -0.000419882 -21.4815 276.201 6.41716 277.612 3.06631 900.6 2.48281e+21 0.000222851 -0.000506141 -21.3934 276.656 9.48347 -0.557034 6.38082 6.47704 -0.37492 3.03542 3.12035 -13.9233 -5.99252 
50 9.8e-05 0 610.376 1.68271e+21 0.000111564 -0.000103397 -21.1864 290.22 8.0009e+20 0.000111293 -0.0012749 -21.3601 276.208 6.41695 277.607 3.06657 900.596 2.4828e+21 0.000222856 -0.000688437 -21.2731 276.659 9.48352 -0.557048 6.38086 6.47672 -0.374902 3.03546 3.12086 -13.8313 -5.95731 
51 0.0001 0 610.373 1.6827e+21 0.000111563 0.000159276 -21.0563 290.249 8.00171e+20 0.000111304 0.000537576 -21.2067 276.223 6.41726 277.593 3.06672 900.622 2.48287e+21 0.000222867 0.000348206 -21.1314 276.664 9.48398 -0.557066 6.38094 6.47687 -0.374912 3.03549 3.12084 -13.7476 -5.91362 
52 0.000102 0 610.333 1.68259e+21 0.000111556 0.000729005 -20.9296 290.234 8.00128e+20 0.000111298 -0.000573954 -21.0986 276.228 6.41698 277.614 3.06679 900.567 2.48272e+21 0.000222854 7.828e-05 -21.014 276.675 9.48377 -0.557031 6.38077 6.4763 -0.374903 3.03544 3.12085 -13.6756 -5.88234 
53 0.000104 0 610.299 1.6825e+21 0.00011155 -0.000674652 -20.8133 290.2 8.00035e+20 0.000111285 0.000695145 -20.9729 276.234 6.41675 277.632 3.06663 900.498 2.48253e+21 0.000222834 9.43293e-06 -20.893 276.685 9.48338 -0.557098 6.38087 6.4762 -0.374906 3.03544 3.12062 -13.5852 -5.82926 
54 0.000106 0 610.288 1.68247e+21 0.000111548 -0.000306818 -20.6863 290.214 8.00073e+20 0.00011129 -0.00023725 -20.8504 276.247 6.41694 277.639 3.06686 900.501 2.48254e+21 0.000222838 -0.000272074 -20.7682 276.696 9.4838 -0.557052 6.38088 6.47651 -0.374885 3.03545 3.12097 -13.5099 -5.81484 
55 0.000108 0 610.324 1.68257e+21 0.000111554 0.0006002 -20.5742 290.204 8.00046e+20 0.000111286 0.000638742 -20.7255 276.246 6.4173 277.651 3.06688 900.528 2.48261e+21 0.000222841 0.000619448 -20.6497 276.699 9.48418 -0.557053 6.3808 6.47735 -0.374903 3.03546 3.12103 -13.4432 -5.75855 
56 0.00011 0 610.324 1.68257e+21 0.000111554 -0.001181 -20.4457 290.185 7.99993e+20 0.000111279 -0.000199483 -20.6051 276.244 6.41726 277.661 3.06679 900.509 2.48256e+21 0.000222833 -0.00069085 -20.5253 276.701 9.48404 -0.557125 6.38082 6.47755 -0.374888 3.03545 3.12105 -13.3689 -5.73502 
57 0.000112 0 610.323 1.68256e+21 0.000111554 1.04881e-05 -20.3267 290.193 8.00017e+20 0.000111282 0.000596339 -20.4887 276.247 6.4173 277.644 3.0667 900.516 2.48258e+21 0.000222836 0.000303057 -20.4076 276.697 9.484 -0.557035 6.38084 6.4776 -0.374895 3.03547 3.12082 -13.2802 -5.68619 
58 0.000114 0 610.33 1.68258e+21 0.000111555 0.000402845 -20.2139 290.211 8.00067e+20 0.000111289 -0.00116952 -20.3589 276.253 6.41751 277.66 3.06706 900.541 2.48265e+21 0.000222845 -0.000382399 -20.2863 276.706 9.48457 -0.557102 6.3809 6.47802 -0.374882 3.03549 3.12113 -13.2185 -5.66082 
59 0.000116 0 610.334 1.68259e+21 0.000111556 -0.000264623 -20.1106 290.203 8.00043e+20 0.000111286 -8.06133e-05 -20.2213 276.262 6.41777 277.675 3.06714 900.536 2.48264e+21 0.000222842 -0.00017273 -20.1659 276.718 9.48491 -0.557096 6.38075 6.47817 -0.374856 3.03548 3.12127 -13.151 -5.61433 
60 0.000118 0 610.319 1.68255e+21 0.000111553 -0.000740624 -19.9911 290.178 7.99974e+20 0.000111276 0.000284108 -20.1098 276.283 6.41809 277.696 3.0671 900.497 2.48253e+21 0.00022283 -0.000228895 -20.0504 276.738 9.48519 -0.557092 6.38088 6.47874 -0.374873 3.03546 3.12128 -13.0784 -5.57487 
61 0.00012 0 610.268 1.68241e+21 0.000111544 0.000774708 -19.8717 290.136 7.99859e+20 0.00011126 0.000211866 -19.9786 276.294 6.41782 277.715 3.06687 900.404 2.48227e+21 0.000222804 0.000493645 -19.9251 276.752 9.48469 -0.557099 6.38079 6.47814 -0.374859 3.03548 3.12088 -12.9902 -5.53314 
62 0.000122 0 610.27 1.68242e+21 0.000111544 -0.00158333 -19.7531 290.141 7.99874e+20 0.000111262 -0.00023168 -19.8749 276.291 6.41777 277.716 3.06695 900.411 2.48229e+21 0.000222807 -0.000908359 -19.8139 276.75 9.48471 -0.557102 6.38083 6.47831 -0.374832 3.03545 3.12111 -12.939 -5.50805 
63 0.000124 0 610.226 1.6823e+21 0.000111536 0.00111682 -19.6254 290.166 7.99943e+20 0.000111272 -0.000440985 -19.7341 276.3 6.41751 277.705 3.06709 900.393 2.48224e+21 0.000222808 0.00033884 -19.6797 276.753 9.48459 -0.557165 6.38083 6.47825 -0.37484 3.03545 3.12127 -12.8381 -5.46298 
64 0.000126 0 610.225 1.6823e+21 0.000111536 0.000128621 -19.5063 290.18 7.99981e+20 0.000111277 -0.000747008 -19.6087 276.305 6.41762 277.689 3.06706 900.405 2.48228e+21 0.000222814 -0.000308685 -19.5574 276.751 9.48468 -0.557152 6.38085 6.47844 -0.374813 3.03546 3.12102 -12.7829 -5.43043 
65 0.000128 0 610.214 1.68226e+21 0.000111534 0.000446326 -19.386 290.203 8.00044e+20 0.000111286 0.000541045 -19.4963 276.312 6.41766 277.696 3.06738 900.417 2.48231e+21 0.00022282 0.000493633 -19.4411 276.758 9.48504 -0.557155 6.38087 6.47817 -0.374811 3.03546 3.12148 -12.6978 -5.39141 
66 0.00013 0 610.212 1.68226e+21 0.000111534 -0.000261951 -19.2546 290.167 7.99944e+20 0.000111272 -0.00035102 -19.3787 276.31 6.41761 277.7 3.06704 900.379 2.4822e+21 0.000222806 -0.000306433 -19.3166 276.758 9.48465 -0.557181 6.38085 6.47836 -0.37478 3.03542 3.12107 -12.5966 -5.3605 
67 0.000132 0 610.195 1.68221e+21 0.000111531 -0.000363959 -19.1308 290.148 7.99891e+20 0.000111265 0.000844335 -19.2523 276.328 6.41783 277.725 3.06711 900.342 2.4821e+21 0.000222795 0.000239467 -19.1915 276.778 9.48494 -0.557138 6.38082 6.47894 -0.374844 3.03543 3.12083 -12.5421 -5.32023 
68 0.000134 0 610.202 1.68223e+21 0.000111532 0.000483983 -19.0205 290.163 7.99935e+20 0.000111271 -0.000574409 -19.1318 276.328 6.41792 277.726 3.06729 900.366 2.48217e+21 0.000222803 -4.45931e-05 -19.0761 276.779 9.48521 -0.557161 6.38087 6.47909 -0.374785 3.03543 3.12149 -12.4609 -5.28736 
69 0.000136 0 610.206 1.68224e+21 0.000111533 -0.000874247 -18.9173 290.16 7.99927e+20 0.00011127 -0.000311434 -18.9951 276.334 6.41809 277.71 3.06708 900.367 2.48217e+21 0.000222802 -0.000593173 -18.9562 276.777 9.48517 -0.557138 6.38088 6.47953 -0.374833 3.03545 3.12115 -12.3832 -5.24527 
70 0.000138 0 610.193 1.68221e+21 0.00011153 -0.000346495 -18.7998 290.166 7.99942e+20 0.000111272 0.000394128 -18.9016 276.336 6.418 277.718 3.06723 900.358 2.48215e+21 0.000222802 2.33873e-05 -18.8506 276.781 9.48523 -0.557178 6.38092 6.47955 -0.374795 3.03547 3.12142 -12.3193 -5.22578 
71 0.00014 0 610.179 1.68217e+21 0.000111528 0.000112802 -18.674 290.133 7.99851e+20 0.000111259 -0.000826615 -18.8026 276.338 6.41791 277.753 3.06726 900.312 2.48202e+21 0.000222787 -0.000356341 -18.7382 276.794 9.48517 -0.557189 6.3808 6.47908 -0.374812 3.03544 3.12155 -12.2311 -5.19635 
72 0.000142 0 610.169 1.68214e+21 0.000111526 0.00113868 -18.5637 290.154 7.99908e+20 0.000111267 -6.82683e-05 -18.6854 276.352 6.41813 277.734 3.06727 900.323 2.48205e+21 0.000222793 0.000535906 -18.6245 276.798 9.4854 -0.557159 6.38088 6.47952 -0.374778 3.0354 3.12139 -12.1441 -5.16421 
73 0.000144 0 610.134 1.68204e+21 0.00011152 -0.00130931 -18.4439 290.143 7.99879e+20 0.000111263 0.000984276 -18.5645 276.365 6.41805 277.74 3.06722 900.277 2.48192e+21 0.000222783 -0.000163837 -18.5041 276.808 9.48528 -0.557163 6.38095 6.47922 -0.374763 3.03535 3.12132 -12.0912 -5.12946 
74 0.000146 0 610.137 1.68205e+21 0.00011152 9.74413e-05 -18.3354 290.115 7.99801e+20 0.000111252 -1.7051e-05 -18.4395 276.363 6.41803 277.769 3.06725 900.252 2.48185e+21 0.000222772 4.0264e-05 -18.3874 276.816 9.48528 -0.557175 6.38085 6.47846 -0.3748 3.03545 3.12108 -12.01 -5.09451 
75 0.000148 0 610.148 1.68208e+21 0.000111522 0.000694067 -18.2184 290.098 7.99755e+20 0.000111246 -0.000850694 -18.3253 276.37 6.41833 277.769 3.06708 900.247 2.48184e+21 0.000222768 -7.73559e-05 -18.2718 276.821 9.4854 -0.557199 6.38088 6.4787 -0.374803 3.03542 3.121 -11.9427 -5.06707 
76 0.00015 0 610.155 1.6821e+21 0.000111523 -1.72429e-05 -18.0981 290.169 7.99951e+20 0.000111273 0.000468388 -18.2139 276.38 6.41863 277.763 3.06775 900.324 2.48205e+21 0.000222796 0.0002253 -18.1559 276.826 9.48638 -0.557203 6.38089 6.47915 -0.374761 3.03541 3.12192 -11.8467 -5.03837 
77 0.000152 0 610.169 1.68214e+21 0.000111526 -0.000414044 -17.9887 290.134 7.99855e+20 0.00011126 0.000172671 -18.0943 276.375 6.41867 277.791 3.0677 900.303 2.482e+21 0.000222786 -0.000121037 -18.0414 276.832 9.48636 -0.557212 6.38088 6.47954 -0.374759 3.03538 3.12213 -11.7765 -4.99726 
78 0.000154 0 610.166 1.68213e+21 0.000111525 0.000571365 -17.8743 290.11 7.99786e+20 0.00011125 -0.00109282 -17.9815 276.38 6.41874 277.798 3.06751 900.276 2.48192e+21 0.000222776 -0.000259702 -17.9278 276.837 9.48625 -0.557211 6.38097 6.47989 -0.374774 3.03541 3.12187 -11.7018 -4.97578 
79 0.000156 0 610.157 1.68211e+21 0.000111524 -0.000356956 -17.7478 290.087 7.99725e+20 0.000111242 -0.000154109 -17.8707 276.391 6.4189 277.806 3.06736 900.244 2.48183e+21 0.000222765 -0.000255661 -17.8092 276.847 9.48626 -0.557176 6.38089 6.48079 -0.374739 3.0354 3.12163 -11.6186 -4.94582 
80 0.000158 0 610.141 1.68206e+21 0.000111521 -0.000392693 -17.6428 290.057 7.99642e+20 0.00011123 -0.000297208 -17.7672 276.379 6.41846 277.815 3.06714 900.198 2.4817e+21 0.000222751 -0.000345013 -17.7049 276.842 9.4856 -0.557235 6.38085 6.47945 -0.374752 3.03535 3.12105 -11.5567 -4.91454 
